id,funding_project_number,funding_project,project_id,funding_source,responsible_party_name,consultant_name,assessment_date,stream_crossing_id,assessment_id,external_crossing_reference,crew_members,utm_zone,utm_easting,utm_northing,location_confidence_ind,stream_name,road_name,road_km_mark,road_tenure,crossing_type_code,crossing_type_desc,crossing_subtype_code,crossing_subtype_desc,diameter_or_span,length_or_width,continuous_embeddedment_ind,average_depth_embededdment,resemble_channel_ind,backwatered_ind,percentage_backwatered,fill_depth,outlet_drop,outlet_pool_depth,inlet_drop_ind,culvert_slope,downstream_channel_width,stream_slope,beaver_activity_ind,fish_observed_ind,valley_fill_code,valley_fill_code_desc,habitat_value_code,habitat_value_desc,stream_width_ratio,stream_width_ratio_score,culvert_length_score,embed_score,outlet_drop_score,culvert_slope_score,final_score,barrier_result_code,barrier_result_description,crossing_fix_code,crossing_fix_desc,recommended_diameter_or_span,assessment_comment,ecocat_url,image_view_url,current_pscis_status,current_crossing_type_code,current_crossing_type_desc,current_crossing_subtype_code,current_crossing_subtype_desc,current_barrier_result_code,current_barrier_description,feature_code,objectid,se_anno_cad_data,ogc_fid,study_area,geom
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-4635,BCFP-003_phase1,Elk River Watershed Group Fish Passage Assessments - Phase 1,3800,OTHER,CANADIAN WILDLIFE FEDERATION,IRVINE,2020-09-24,197574,198474,4600134,"KP, AI",11,638639,5480681,Y,Tributary to Elk River,Fernie ski hill,NA,unclassified,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.9,48,N,NA,N,N,NA,3,0.09,0.22,N,9,1.4,5,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,1.556,6,6,10,0,10,32,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,2,"Debris guard on inlet. Unable to see through the culvert to other end. Highly manipulated banks, drains large parking area and ski hill. Steep with placed rocks (rip rap) in spots upstream. Stream goes under large turn around, paved area. Culvert likely &gt;1 piece with slight angle. Armoured banks downstream, lots of sediment (sand) form pavement and parking area.",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3800]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198474,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25025714,NA,18335,elk,"c(1788511.81972431, 554969.712067953)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-4634,BCFP-003_phase1,Elk River Watershed Group Fish Passage Assessments - Phase 1,3800,OTHER,CANADIAN WILDLIFE FEDERATION,IRVINE,2020-09-24,197575,198475,4604455,"KP, AI",11,638669,5480601,Y,Tributary to Elk River,Fernie ski hill,NA,unclassified,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.9,16,N,NA,N,N,NA,2,0.15,0.2,Y,7,1.5,9,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,1.667,6,3,10,5,10,34,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,2,"Inlet drop about .40m, significant and looks like increased barrier. Crossing is Fernie ski hill gravel road. urrently high and turbid due to heavy rain.",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3800]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198475,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25025715,NA,18336,elk,"c(1788551.861757, 554894.271358241)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-4633,BCFP-003_phase1,Elk River Watershed Group Fish Passage Assessments - Phase 1,3800,OTHER,CANADIAN WILDLIFE FEDERATION,IRVINE,2020-09-24,197576,198476,4601639,"KP, AI",11,638630,5480655,Y,Tributary to Elk River,Fernie ski hill,NA,unclassified,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.2,99,N,NA,N,N,NA,2.5,0.73,0.65,Y,11,1.5,6,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,1.25,3,6,10,10,10,39,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,2,"Huge crossing through the ski hill parking lot and lodge area.  Largeoutlet drop and pool, extremely long culvert (close to 100m) tied in with other drainage infrastructure at the base of the Fernie ski hill. Inlet drop about .15m.",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3800]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198476,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25025716,NA,18337,elk,"c(1788506.22382591, 554942.783387057)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-4632,BCFP-003_phase1,Elk River Watershed Group Fish Passage Assessments - Phase 1,3800,OTHER,CANADIAN WILDLIFE FEDERATION,IRVINE,2020-09-24,197577,198477,4601556,"KP, AI",11,638522,5480616,Y,Tributary to Elk River,Fernie ski hill,NA,unclassified,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.9,14.5,N,NA,N,N,NA,1.2,0,0.2,Y,9,1.3,8,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,1.444,6,0,10,0,10,26,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,2,Stream gradient immediately upstream of crossing is near 20%. Crossing is last of a series within close proximity to each other. The crossing downstream of this one is near 100m long. Likely more crossings upstream on ski hill infrastructure and access roads. Recent heavy rains.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3800]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198477,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25025717,NA,18338,elk,"c(1788404.03374869, 554890.241457828)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-4631,BCFP-003_phase1,Elk River Watershed Group Fish Passage Assessments - Phase 1,3800,OTHER,CANADIAN WILDLIFE FEDERATION,IRVINE,2020-09-24,197578,198478,4602349,"KP, AI",11,638525,5481496,Y,Tributary to Elk River,Fernie Nordic Trail,NA,unclassified,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.2,10.5,N,NA,N,Y,20,1.5,0,2,N,3.5,2,7,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1.667,6,0,10,0,10,26,BARRIER,Barrier,OBS,Replace with new open bottom structure,10,"Outlet pool appears dredged, very deep, approximately 2m and 7-8m long. Nice stream, good flow.",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3800]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198478,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25025718,NA,18339,elk,"c(1788294.08677153, 555762.913945457)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-4630,BCFP-003_phase1,Elk River Watershed Group Fish Passage Assessments - Phase 1,3800,OTHER,CANADIAN WILDLIFE FEDERATION,IRVINE,2020-09-24,197579,198479,4600332,"AI, KP",11,639511,5481114,Y,Tributary to Elk River,Highway 3,NA,MoTi highway,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.2,25,N,NA,N,N,NA,2.3,0,0.5,Y,1.5,3.3,4,N,Y,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,2.75,6,3,10,0,5,24,BARRIER,Barrier,OBS,Replace with new open bottom structure,10,Fry observed at outlet pool.  Inlet of active pipe mostly plugged with debris. Overflow pipe is 0.8m outlet drop with fry/juveniles stranded in outlet pool.  Flows out of Fernie Ski Hill Road development area.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3800]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198479,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25025719,NA,18340,elk,"c(1789321.73878048, 555511.024433064)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-462f,BCFP-003_phase1,Elk River Watershed Group Fish Passage Assessments - Phase 1,3800,OTHER,CANADIAN WILDLIFE FEDERATION,IRVINE,2020-09-24,197580,198480,4600026,"AI, MF, DN",11,642911,5490630,Y,Tributary to Elk River,Dicken Rd,NA,MoTi collector,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.6,22,N,NA,N,N,NA,2,1.3,0.3,N,1.5,2.2,3,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,3.667,6,3,10,10,5,34,BARRIER,Barrier,OBS,Replace with new open bottom structure,10,Stream dry at time of survey.  Children’s fort in upstream channel indicating that flows are likely very minimal year round.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3800]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198480,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25025720,NA,18341,elk,"c(1791474.76189335, 565381.148422596)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-462e,BCFP-003_phase1,Elk River Watershed Group Fish Passage Assessments - Phase 1,3800,OTHER,CANADIAN WILDLIFE FEDERATION,IRVINE,2020-09-24,197581,198481,4600028,"AI, MF, DN",11,642559,5490377,Y,Bean Creek,Dicken Rd,NA,MoTi collector,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.95,14.5,N,NA,N,N,NA,1.2,0.57,0.22,N,5.5,2,5,N,Y,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,2.105,6,0,10,10,10,36,BARRIER,Barrier,OBS,Replace with new open bottom structure,10,Multiple fish observed in outlet pool (~190mm).  Some gravels suitable for spawning located upstream.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3800]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198481,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25025721,NA,18342,elk,"c(1791157.90887618, 565085.091468539)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-462d,BCFP-003_phase1,Elk River Watershed Group Fish Passage Assessments - Phase 1,3800,OTHER,CANADIAN WILDLIFE FEDERATION,IRVINE,2020-09-24,197582,198482,4600157,"AI, MF, DN",11,643565,5490325,Y,Hartley Creek,Highway 3,NA,MoTi highway,OBS,Open Bottom Structure,PIPEARCH,Pipe Arch,4,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,This crossing is very full of debris and has been recently dredges.  Less than 30cm freeboard from top of aggraded gravels at inlet and top of pipe arch.  Newly installed overflow pipe (0.55 diameter) on left bank.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3800]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198482,ASSESSED,OBS,Open Bottom Structure,PIPEARCH,Pipe Arch,PASSABLE,Passable - No barrier,NA,25025722,NA,18343,elk,"c(1792162.94601183, 565162.875730931)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-462c,BCFP-003_phase1,Elk River Watershed Group Fish Passage Assessments - Phase 1,3800,OTHER,CANADIAN WILDLIFE FEDERATION,IRVINE,2020-09-24,197583,198483,4600158,"AI, MF, DN",11,642739,5489444,Y,Bean Creek,Highway 3,NA,MoTi highway,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.8,29.5,N,NA,N,N,NA,1.5,0.17,0.24,N,1,3.2,0.5,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1.778,6,3,10,5,5,29,BARRIER,Barrier,OBS,Replace with new open bottom structure,10,Fish observed at upstream crossing on Bean Rd.  Grate on inlet may prevent passage off adult fish.  Fill depth estimated from photos.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3800]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198483,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25025723,NA,18344,elk,"c(1791456.30316451, 564183.332540299)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7ae9,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,61238,61331,CUMM014,JB/TF,11,645752,5516985,Y,Cummings Creek,Cummings FSR,NA,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,5.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,Bridge is very rotten and unsafe for vehichle travel.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61331,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018477,NA,11100,elk,"c(1790910.80968707, 591876.417232986)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7ae8,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,61239,61332,CUMM017,JB/TF,11,649461,5515299,Y,Cummings Creek,Cummings FSR,NA,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,15,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,Quad Bridge. Rotten Stringers,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61332,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018478,NA,11101,elk,"c(1794807.00221695, 590681.110656936)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7ae7,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,61240,61333,CUMM019,JB/TF,11,648588,5515130,Y,Cummings Creek,Cummings FSR,NA,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,15.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,Quad Bridge. Rotten Stringers,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61333,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018479,NA,11102,elk,"c(1793962.58530513, 590401.357152669)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7ad3,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,61513,61626,DRYC005,JB-TF,11,656531,5544653,Y,Dry Creek,Ewin Creek Road,107,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,10.4,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,Bridge in good condition,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61626,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018499,NA,11122,elk,"c(1798050.52539136, 620700.175654841)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7ad2,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,61514,61627,DRYC900,JB-TF,11,656579,5544598,Y,Dry Creek Tributary,Dry Creek FSR,108,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,10,N,NA,N,N,NA,1.5,0,0,N,10,0.3,1,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.75,0,0,10,0,10,20,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.4,No defined channel but crossing is within Dry Creek flood plain. Very low habitat quality.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61627,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018500,NA,11123,elk,"c(1798105.19472977, 620651.787556453)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7ad1,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,61515,61628,DRYC001,JB-TF,11,657894,5541994,Y,Dry Creek Tributary,Dry Creek FSR,110.5,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.45,10,N,NA,N,N,NA,0.7,0,0,N,0.5,0.3,1,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.667,0,0,10,0,0,10,PASSABLE,Passable - No barrier,NA,NA,NA,Dry at time of assessment,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61628,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25018501,NA,11124,elk,"c(1799743.8536475, 618237.923010388)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7ad0,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,61516,61629,DRYC906,JB-TF,11,657914,5541856,Y,Dry Creek Tributary,Dry Creek FSR,110.5,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.45,10,N,NA,N,N,NA,0.5,0,0,N,2,0.3,5,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.667,0,0,10,0,5,15,POTENTIAL,Potential barrier,SS-CBS,Replace structure with streambed simulation CBS,0.3,Dry at time of assessment. Very low habitat quality.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61629,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,POTENTIAL,Potential barrier,NA,25018502,NA,11125,elk,"c(1799781.41604308, 618103.620440594)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7acf,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,61517,61630,DRYC909,JB-TF,11,659039,5538560,Y,Dry Creek Tributary,Dry Creek FSR,114,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.6,10,N,NA,N,N,NA,1,0.43,0.2,N,6,0.7,18,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1.167,3,0,10,10,10,33,BARRIER,Barrier,RM,Remove / Deactivate Crossing,NA,Removal suggested due to road closure at Km 113,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61630,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018503,NA,11126,elk,"c(1801320.59869896, 614979.166350247)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7aa6,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-17,61628,61741,EWIN050,BM-KN,11,663114,5544280,Y,Ewin Creek,Ewin Creek FSR,119,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,10.5,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,NA,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61741,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018544,NA,11167,elk,"c(1804627.24132652, 621175.800221253)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7ace,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,61518,61631,DRYC013,JB-TF,11,658672,5539738,Y,Dry Creek Tributary,Dry Creek FSR,113,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.75,14.8,N,NA,N,N,NA,0.2,0.2,0,N,8,0.65,25,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.867,0,0,10,5,10,25,BARRIER,Barrier,RM,Remove / Deactivate Crossing,NA,Removal suggested due to road closure at Km 113,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61631,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018504,NA,11127,elk,"c(1800805.27196869, 616100.342244373)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7acd,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,61519,61632,DRYC003,JB-TF,11,658202,5541275,Y,Dry Creek Tributary,Dry Creek FSR,115,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,10,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,NA,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61632,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018505,NA,11128,elk,"c(1800141.68474778, 617564.36819803)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7acc,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,61520,61633,DRYC008,JB-TF,11,657529,5542588,Y,Dry Creek Tributary,Dry Creek FSR,110.5,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.5,12,N,NA,N,N,NA,1,0,0,N,6,0.7,8,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.467,0,0,10,0,10,20,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.7,Dry channel.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61633,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018506,NA,11129,elk,"c(1799305.55198532, 618780.187435474)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7acb,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,61521,61634,DRYC903,JB-TF,11,657464,5542703,Y,Dry Creek Tributary,Dry Creek FSR,110.5,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,10,N,NA,N,N,NA,0.7,0,0,N,3,0.2,12,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0.5,0,0,10,0,10,20,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.4,Dry channel. Very low habitat quality.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=61634,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018507,NA,11130,elk,"c(1799226.31387168, 618885.899134089)"
