fish_observation_point_id,gradient,stream_order,upstream_area_ha,channel_width,species_code,elevation
292159,6e-4,8,963922.6766,28.37,PK,403
292159,0.0013,8,963922.6766,28.37,PK,403
292162,6e-4,8,963922.6766,28.37,CO,403
292162,0.0013,8,963922.6766,28.37,CO,403
292177,6e-4,8,963922.6766,28.37,ST,403
292177,0.0013,8,963922.6766,28.37,ST,403
292183,6e-4,8,963922.6766,28.37,PK,403
292183,0.0013,8,963922.6766,28.37,PK,403
292184,6e-4,8,963922.6766,28.37,RB,403
292184,0.0013,8,963922.6766,28.37,RB,403
419717,6e-4,8,963922.6766,28.37,ST,403
419717,0.0013,8,963922.6766,28.37,ST,403
424393,6e-4,8,963922.6766,28.37,ST,403
424393,0.0013,8,963922.6766,28.37,ST,403
233543,0,5,11932.0907,9.26,CO,402
264016,0,5,11932.0907,9.26,PK,402
420589,0,5,11932.0907,9.26,ST,402
421528,0,5,11932.0907,9.26,ST,402
423418,0,5,11932.0907,9.26,ST,402
423420,0,5,11932.0907,9.26,ST,402
424390,0,5,11932.0907,9.26,ST,402
424391,0,5,11932.0907,9.26,ST,402
424392,0,5,11932.0907,9.26,ST,402
425375,0,5,11932.0907,9.26,ST,402
301788,0.0312,5,11835.2909,9.25,CT,436
282806,0.0117,3,665.7657,3.5,CT,652
301793,0,5,11987.4751,15,CT,442
301793,0.0179,5,11987.4751,15,CT,442
301794,0,5,11987.4751,15,DV,442
301794,0.0179,5,11987.4751,15,DV,442
275964,4e-4,3,678.1392,1.53,CT,622
276783,0.0897,4,1003.3565,1,RB,833
261685,0.0163,5,10947.7384,10.04,CH,449
261685,0.0049,5,10947.7384,10.04,CH,449
261688,0.0163,5,10947.7384,10.04,DV,449
261688,0.0049,5,10947.7384,10.04,DV,449
261690,0.0163,5,10947.7384,10.04,RB,449
261690,0.0049,5,10947.7384,10.04,RB,449
261693,0.0083,5,10947.7384,10.04,DV,452
261693,0.0049,5,10947.7384,10.04,DV,452
289190,0.0379,2,316.5375,3.65,CT,655
232127,0.0081,3,1579.6756,5.9,DV,468
212319,0.0919,3,137.3397,1.45,CT,701
212333,0.0585,3,1345.1269,5.7,DV,564
275929,0.0585,3,1345.1269,5.7,DV,583
212327,0.0267,2,196.718,4.4,CT,701
213487,0.0161,3,908.2235,1.6,RB,473
212323,0.0234,1,NA,NA,CT,702
212325,0.0398,2,128.7927,2.2,CT,855
271535,0.0488,5,2328.2604,9,DV,936
234658,0.0462,3,366.0527,5.1,DV,844
271526,0.0462,3,366.0527,5.1,DV,865
234922,0.0087,5,9434.0251,10.43,DV,818
234659,0.0367,5,4549.6731,7,DV,563
271525,0.0338,4,4308.3313,7.89,DV,480
234656,0.019,6,17257.0219,13.5,DV,477
277514,0,2,118.0816,NA,DV,1138
9528,0,2,88.8171,NA,DV,1138
234639,0.012,3,2212.0955,4.95,CT,340
302388,0.0026,6,99949.7877,17.14,CO,424
302388,0.0056,6,99949.7877,17.14,CO,424
302390,0.0026,6,99949.7877,17.14,DV,424
302390,0.0056,6,99949.7877,17.14,DV,424
192575,0.0296,3,2275.4905,1.91,RB,336
234666,0,6,77591.9319,15.89,ST,479
234666,0,6,77591.9319,15.89,ST,479
234670,0,6,77591.9319,15.89,ST,479
234670,0,6,77591.9319,15.89,ST,479
234671,0,6,77591.9319,15.89,ST,479
234671,0,6,77591.9319,15.89,ST,479
366241,0,6,77591.9319,15.89,ST,479
366241,0,6,77591.9319,15.89,ST,479
302381,0.0113,7,125222.6757,25,CT,406
277516,0,3,920.7794,5.5,RB,1129
137330,0.4199,3,553.4251,1.8,RB,249
302377,0.0083,7,127499.8376,18.74,RB,366
302377,0.0074,7,127499.8376,18.74,RB,366
307,0.024,1,NA,NA,RB,404
313578,0.024,1,NA,NA,RB,404
317304,0.024,1,NA,NA,RB,404
318487,0.024,1,NA,NA,RB,404
327026,0.024,1,NA,NA,RB,404
328043,0.024,1,NA,NA,RB,404
336101,0.024,1,NA,NA,RB,404
343316,0.024,1,NA,NA,RB,404
344646,0.024,1,NA,NA,RB,404
345296,0.024,1,NA,NA,RB,404
346697,0.024,1,NA,NA,RB,404
348879,0.024,1,NA,NA,RB,404
354987,0.024,1,NA,NA,RB,404
361707,0.024,1,NA,NA,RB,404
362432,0.024,1,NA,NA,RB,404
371335,0.024,1,NA,NA,RB,404
374004,0.024,1,NA,NA,RB,404
212231,0.0469,3,427.6971,3.31,CO,517
212231,0.0449,3,427.6971,3.31,CO,517
277509,0.0601,3,427.6971,3.31,CH,548
277509,0.0449,3,427.6971,3.31,CH,548
306029,0.0144,1,NA,NA,RB,405
282307,0,8,1213971.7035,29.49,CO,215
282307,0,8,1213971.7035,29.49,CO,215
234912,0.0026,7,131085.5065,18.83,CO,315
234912,0.0097,7,131085.5065,18.83,CO,315
234921,0.0097,7,131085.5065,18.83,ST,317
234921,0.0043,7,131085.5065,18.83,ST,317
234888,0.0287,6,75598.343,15.77,CH,517
234888,0.0113,6,75598.343,15.77,CH,517
234890,0.0287,6,75598.343,15.77,ST,517
234890,0.0113,6,75598.343,15.77,ST,517
277460,0.0689,3,1482.9342,6.13,RB,904
243020,0.1125,4,2912.1592,5.63,ST,215
288118,0.0483,4,2861.4676,5.1,DV,286
288118,0.034,4,2861.4676,5.1,DV,286
212246,0.024,3,289.7491,2.4,DV,848
212245,0.0198,3,880.771,3.15,DV,848
212387,0.0255,3,2745.0141,22.8,DV,850
276293,0.0605,2,32.2557,1.78,DV,822
234835,0,3,518.9495,NA,CO,718
234835,0,3,518.9495,NA,CO,718
234836,0,3,518.9495,NA,DV,718
234836,0,3,518.9495,NA,DV,718
212384,0.0375,2,15.6026,NA,DV,724
276386,0.023,5,3916.7828,9.3,RB,899
260398,0.021,4,9571.5821,8.37,CO,535
260398,0.0101,4,9571.5821,8.37,CO,535
260399,0.021,4,9571.5821,8.37,CO,535
260399,0.0101,4,9571.5821,8.37,CO,535
276404,0.042,3,337.242,0.7,DV,864
231204,0.0119,6,22470.3304,32.5,PK,722
276400,0.0536,4,1620.6063,6.45,BT,908
276400,0.0637,4,1620.6063,6.45,BT,908
276401,0.0536,4,1620.6063,6.45,DV,908
276401,0.0637,4,1620.6063,6.45,DV,908
278245,0.0227,3,587.8971,6.6,CO,776
278245,0.0207,3,587.8971,6.6,CO,776
30112,0.1247,3,529.2795,3.25,RB,803
277852,0.021,2,357.4026,1.88,CT,609
231208,0.0173,1,NA,NA,CO,728
231208,0.0315,1,NA,NA,CO,728
276285,0.0763,1,NA,NA,DV,734
192507,0.0055,8,713190.5149,26.98,ST,534
192507,0.004,8,713190.5149,26.98,ST,534
192503,0.0054,8,713190.5149,26.98,ST,535
192503,0.0018,8,713190.5149,26.98,ST,535
282386,0.0018,8,713190.5149,26.98,CH,537
282386,0.0028,8,713190.5149,26.98,CH,537
282388,0.0018,8,713190.5149,26.98,RB,537
282388,0.0028,8,713190.5149,26.98,RB,537
260389,0,5,11192.7566,NA,CO,723
260389,0.0037,5,11192.7566,NA,CO,723
276651,0.1582,1,NA,NA,DV,1003
267959,0.1388,1,NA,NA,CO,789
212375,0.1039,3,422.9936,4.4,DV,1053
213473,0.1576,2,28.7996,1.22,DV,894
4942,0,1,NA,NA,RB,1053
276407,0.0744,3,1203.194,0.9,DV,918
88275,0.0441,3,892.4382,2.8,RB,926
277772,0.0206,4,3231.6192,5.42,DV,682
231342,0.0153,5,9281.8342,8.58,ST,885
276549,0.0958,3,176.5336,2.54,DV,1238
260422,0,2,315.4667,NA,CT,1277
231180,0,5,9781.31,11.37,CO,747
231180,0.0061,5,9781.31,11.37,CO,747
212376,0.0844,2,275.9318,3.5,DV,1049
52334,0.0371,2,98.0153,1.98,CT,1290
204115,0.053900000000000003,2,172.5129,2.23,RB,1111
52492,0.1576,3,676.5988,3.57,RB,1008
288255,0.0179,5,9402.5978,8.33,CH,638
288276,0.0045,5,9402.5978,8.33,CO,640
292633,0.0327,4,4351.6778,5.58,ST,656
292633,0.0327,4,4351.6778,5.58,ST,656
292635,0.0327,4,4351.6778,5.58,CO,656
292635,0.0327,4,4351.6778,5.58,CO,656
292637,0.0327,4,4351.6778,5.58,DV,656
292637,0.0327,4,4351.6778,5.58,DV,656
292645,0.0327,4,4351.6778,5.58,ST,656
292645,0.0327,4,4351.6778,5.58,ST,656
288200,0,5,11464.7546,8.83,CH,638
288200,0,5,11464.7546,8.83,CH,638
288201,0,5,11464.7546,8.83,CH,638
288201,0,5,11464.7546,8.83,CH,638
288205,0,5,11464.7546,8.83,RB,638
288205,0,5,11464.7546,8.83,RB,638
288208,0,5,11464.7546,8.83,ST,638
288208,0,5,11464.7546,8.83,ST,638
231343,0,5,11464.7546,8.83,CH,638
231343,0,5,11464.7546,8.83,CH,638
231348,0,5,11464.7546,8.83,ST,638
231348,0,5,11464.7546,8.83,ST,638
288069,0,5,11464.7546,8.83,RB,638
288069,0,5,11464.7546,8.83,RB,638
292436,0,5,11464.7546,8.83,CO,638
292436,0,5,11464.7546,8.83,CO,638
292437,0,5,11464.7546,8.83,RB,638
292437,0,5,11464.7546,8.83,RB,638
292626,0,5,11464.7546,8.83,CO,638
292626,0,5,11464.7546,8.83,CO,638
292627,0,5,11464.7546,8.83,RB,638
292627,0,5,11464.7546,8.83,RB,638
288279,0,5,11464.7546,8.83,CH,638
288279,0,5,11464.7546,8.83,CH,638
292534,0.0081,6,111602.4853,16.67,CT,640
292534,0.0029,6,111602.4853,16.67,CT,640
292618,0.0364,5,11424.797,8.8,CO,628
292621,0.0364,5,11424.797,8.8,CO,628
292623,0.0364,5,11424.797,8.8,ST,628
288221,0,6,134994.2124,17.73,RB,628
288221,0,6,134994.2124,17.73,RB,628
292523,0,6,134994.2124,17.73,BT,628
292523,0,6,134994.2124,17.73,BT,628
292524,0,6,134994.2124,17.73,CH,628
292524,0,6,134994.2124,17.73,CH,628
292525,0,6,134994.2124,17.73,CO,628
292525,0,6,134994.2124,17.73,CO,628
292527,0,6,134994.2124,17.73,DV,628
292527,0,6,134994.2124,17.73,DV,628
292530,0,6,134994.2124,17.73,ST,628
292530,0,6,134994.2124,17.73,ST,628
233361,0,3,876.684,NA,CT,805
231350,0.0074,5,16126.3149,9.58,CH,659
231350,0.0082,5,16126.3149,9.58,CH,659
231352,0.0074,5,16126.3149,9.58,CT,659
231352,0.0082,5,16126.3149,9.58,CT,659
292438,0.0074,5,16126.3149,9.58,CH,659
292438,0.0082,5,16126.3149,9.58,CH,659
292646,0.0074,5,16126.3149,9.58,CH,659
292646,0.0082,5,16126.3149,9.58,CH,659
292647,0.0074,5,16126.3149,9.58,CO,659
292647,0.0082,5,16126.3149,9.58,CO,659
288312,0.0107,5,16126.3149,9.58,CO,659
288312,0.0082,5,16126.3149,9.58,CO,659
288316,7e-4,5,16126.3149,9.58,CO,661
288316,0.0019,5,16126.3149,9.58,CO,661
288259,7e-4,5,16126.3149,9.58,CH,661
288259,0.0052,5,16126.3149,9.58,CH,661
288261,7e-4,5,16126.3149,9.58,RB,661
288261,0.0052,5,16126.3149,9.58,RB,661
231349,0.013,5,16126.3149,9.58,CH,662
231349,0.0082,5,16126.3149,9.58,CH,662
288272,0.0169,5,16126.3149,9.58,CO,673
261647,0.0169,5,16126.3149,9.58,CO,673
261647,0.0059,5,16126.3149,9.58,CO,673
29198,0.023,4,4489.4665,5.97,CO,581
29198,0.0287,4,4489.4665,5.97,CO,581
288216,0,6,88163.1748,NA,RB,659
288216,0,6,88163.1748,NA,RB,659
292540,0,6,88163.1748,NA,CH,659
292540,0,6,88163.1748,NA,CH,659
292544,0,6,88163.1748,NA,RB,659
292544,0,6,88163.1748,NA,RB,659
276244,0.0468,3,1221.4726,23.1,DV,828
276244,0.0468,3,1221.4726,23.1,DV,828
212390,0.0468,3,1221.4726,23.1,CH,830
212390,0.0487,3,1221.4726,23.1,CH,830
213497,0,2,143.2586,NA,CT,1003
261844,0,4,1499.0424,NA,RB,754
6456,0,2,302.3143,NA,CT,929
6459,0,2,302.3143,NA,CT,929
315921,0,2,302.3143,NA,CT,929
334117,0,2,302.3143,NA,RB,929
336059,0,2,302.3143,NA,RB,929
339672,0,2,302.3143,NA,CT,929
344645,0,2,302.3143,NA,RB,929
347701,0,2,302.3143,NA,RB,929
355562,0,2,302.3143,NA,RB,929
363999,0,2,302.3143,NA,RB,929
365240,0,2,302.3143,NA,CT,929
366055,0,2,302.3143,NA,CT,929
373176,0,2,302.3143,NA,CT,929
301412,0.0179,5,6868.5527,9.3,CT,1002
261845,0,4,1921.0101,NA,RB,746
282400,0.0011,8,694954.3462,26.84,CH,553
284293,0.0215,4,1894.4877,6.74,RB,852
311,0,2,428.2039,NA,CT,803
316318,0,2,428.2039,NA,CT,803
323934,0,2,428.2039,NA,CT,803
335906,0,2,428.2039,NA,RB,803
340454,0,2,428.2039,NA,CT,803
340809,0,2,428.2039,NA,RB,803
350618,0,2,428.2039,NA,CT,803
353417,0,2,428.2039,NA,RB,803
355343,0,2,428.2039,NA,RB,803
364447,0,2,428.2039,NA,CT,803
365239,0,2,428.2039,NA,CT,803
366656,0,2,428.2039,NA,CT,803
5099,0,3,1054.1517,NA,CT,902
276256,0.1431,3,398.7296,3.51,DV,1237
29250,0.0195,5,7929.8154,10.13,DV,614
231125,0,4,4882.4364,NA,RB,735
301413,0,1,NA,NA,CT,1007
319435,0,2,141.0716,NA,CT,792
352565,0,2,141.0716,NA,RB,792
357369,0,2,141.0716,NA,CT,792
373451,0,2,141.0716,NA,CT,792
234607,0.001,6,138734.1754,17.86,CH,616
234607,0.0012,6,138734.1754,17.86,CH,616
288181,0,1,140581.8305,2.92,CO,607
288183,0,1,140581.8305,2.92,RB,607
292610,0.0108,4,2453.4196,4.63,CT,607
292611,0.0108,4,2453.4196,4.63,RB,607
292613,0.0108,4,2453.4196,4.63,CO,607
292616,0.0108,4,2453.4196,4.63,ST,607
94732,0.0129,4,2453.4196,4.63,CO,608
94732,0.0108,4,2453.4196,4.63,CO,608
94734,0.0129,4,2453.4196,4.63,RB,608
94734,0.0108,4,2453.4196,4.63,RB,608
94735,0.0129,4,2453.4196,4.63,CT,608
94735,0.0108,4,2453.4196,4.63,CT,608
94737,0.0129,4,2453.4196,4.63,RB,608
94737,0.0108,4,2453.4196,4.63,RB,608
288324,0.0397,4,2453.4196,4.63,CO,616
288327,0.0304,4,2453.4196,4.63,CH,619
288327,0.0397,4,2453.4196,4.63,CH,619
288328,0.0304,4,2453.4196,4.63,CO,619
288328,0.0397,4,2453.4196,4.63,CO,619
288329,0.0304,4,2453.4196,4.63,RB,619
288329,0.0397,4,2453.4196,4.63,RB,619
288173,0.0304,4,2453.4196,4.63,RB,620
288173,0.0307,4,2453.4196,4.63,RB,620
231332,0.049,4,2453.4196,4.63,RB,662
231332,0.0444,4,2453.4196,4.63,RB,662
288186,0.0063,6,140593.5752,17.92,CT,606
288186,0.0044,6,140593.5752,17.92,CT,606
233632,0,4,14673.4957,8.9,CT,606
292604,0,4,14673.4957,8.9,CT,606
292606,0,4,14673.4957,8.9,ST,606
319804,0,1,NA,NA,RB,631
332260,0,1,NA,NA,RB,631
336328,0,1,NA,NA,RB,631
345102,0,1,NA,NA,RB,631
348899,0,1,NA,NA,RB,631
350885,0,1,NA,NA,RB,631
367242,0,1,NA,NA,RB,631
368078,0,1,NA,NA,RB,631
370082,0,1,NA,NA,RB,631
29236,0.0426,4,2041.4314,4.03,CO,569
29236,0.0287,4,2041.4314,4.03,CO,569
29237,0.0426,4,2041.4314,4.03,RB,569
29237,0.0287,4,2041.4314,4.03,RB,569
288189,5e-4,6,158977.2378,18.52,CH,603
288189,5e-4,6,158977.2378,18.52,CH,603
288190,5e-4,6,158977.2378,18.52,CO,603
288190,5e-4,6,158977.2378,18.52,CO,603
288192,5e-4,6,158977.2378,18.52,RB,603
288192,5e-4,6,158977.2378,18.52,RB,603
69261,0.0554,4,1828.0731,4.03,CT,682
261748,0.0944,2,286.1014,1.07,RB,651
234604,0.003,6,61498.0502,13.88,CH,695
234604,0,6,61498.0502,13.88,CH,695
70733,0,4,3054.2491,3.83,CH,575
70733,0,4,3054.2491,3.83,CH,575
118816,0,3,1069.1923,9,CO,576
118816,0,3,1069.1923,9,CO,576
118805,0,3,1069.1923,9,CO,576
118805,0,3,1069.1923,9,CO,576
192589,0,8,669413.1025,26.64,ST,576
192589,0,8,669413.1025,26.64,ST,576
282416,5e-4,8,669413.1025,26.64,CO,576
282416,3e-4,8,669413.1025,26.64,CO,576
233640,0,4,4606.2934,5.41,RB,810
52460,0.0158,5,6876.6992,5.57,RB,765
292515,0.0028,6,229050.5474,20.18,CH,591
292515,0.0034,6,229050.5474,20.18,CH,591
200440,0,6,229139.1232,NA,RB,588
200440,0.0012,6,229139.1232,NA,RB,588
200442,0,6,229139.1232,NA,CO,588
200442,0.0012,6,229139.1232,NA,CO,588
5109,0,4,1628.9303,NA,RB,808
233488,0,4,1628.9303,NA,RB,808
271521,0.0231,5,9376.7563,7.2,RB,738
231323,0.0055,5,56271.429,13.32,RB,591
231323,0.0055,5,56271.429,13.32,RB,591
288065,0.0055,5,56271.429,13.32,RB,591
288065,0.0055,5,56271.429,13.32,RB,591
292548,0.0055,5,56271.429,13.32,CH,591
292548,0.0055,5,56271.429,13.32,CH,591
292551,0.0055,5,56271.429,13.32,PK,591
292551,0.0055,5,56271.429,13.32,PK,591
292554,0.0055,5,56271.429,13.32,ST,591
292554,0.0055,5,56271.429,13.32,ST,591
292558,0.0055,5,56271.429,13.32,RB,591
292558,0.0055,5,56271.429,13.32,RB,591
292564,0.0055,5,56271.429,13.32,CH,591
292564,0.0055,5,56271.429,13.32,CH,591
292568,0.0055,5,56271.429,13.32,RB,591
292568,0.0055,5,56271.429,13.32,RB,591
288224,0.0051,5,56271.429,13.32,CO,591
288224,0.0055,5,56271.429,13.32,CO,591
288165,0.0051,5,56271.429,13.32,CH,592
288165,0.0072,5,56271.429,13.32,CH,592
288161,0.0052,5,56271.429,13.32,CH,594
146233,0.0297,3,2164.3638,4.64,RB,823
234623,0,6,49989.3824,NA,CT,712
234623,0,6,49989.3824,NA,CT,712
52466,0.0121,4,1992.2114,2.77,RB,853
231365,0.003,5,36973.8178,11.96,CO,714
231365,0,5,36973.8178,11.96,CO,714
231369,0.003,5,36973.8178,11.96,RB,714
231369,0,5,36973.8178,11.96,RB,714
231371,0.003,5,36973.8178,11.96,ST,714
231371,0,5,36973.8178,11.96,ST,714
70586,0.0102,4,6137.8815,6.62,RB,769
233489,0.0102,4,6137.8815,6.62,RB,770
203954,0.0315,1,NA,NA,RB,773
146223,0.0096,4,6029.538,6.57,RB,780
260417,0.0311,4,5398.2008,6.97,DV,641
260417,0.0135,4,5398.2008,6.97,DV,641
292590,0.0311,4,5398.2008,6.97,CH,641
292590,0.0135,4,5398.2008,6.97,CH,641
292592,0.0311,4,5398.2008,6.97,DV,641
292592,0.0135,4,5398.2008,6.97,DV,641
292593,0.0311,4,5398.2008,6.97,RB,641
292593,0.0135,4,5398.2008,6.97,RB,641
292596,0.0311,4,5398.2008,6.97,CO,641
292596,0.0135,4,5398.2008,6.97,CO,641
292597,0.0311,4,5398.2008,6.97,DV,641
292597,0.0135,4,5398.2008,6.97,DV,641
35557,0.0301,4,5398.2008,6.97,CO,646
35557,0.0318,4,5398.2008,6.97,CO,646
52506,0.0661,3,939.5418,4.28,RB,886
231373,0.0075,5,33243.6305,29,CH,783
231373,0,5,33243.6305,29,CH,783
231374,0.0075,5,33243.6305,29,CO,783
231374,0,5,33243.6305,29,CO,783
38632,0.084,2,58.0812,1.97,RB,1287
94939,0.0141,4,9538.3431,13,RB,795
233497,0.0141,4,9538.3431,13,CH,797
233497,0.0148,4,9538.3431,13,CH,797
288157,0,5,46646.7162,12.37,CH,751
288157,4e-4,5,46646.7162,12.37,CH,751
288160,0,5,46646.7162,12.37,ST,751
288160,4e-4,5,46646.7162,12.37,ST,751
288153,0,5,46646.7162,12.37,CO,751
288153,0.0054,5,46646.7162,12.37,CO,751
284015,0.0088,5,46646.7162,12.37,CT,754
284018,0.0088,5,46646.7162,12.37,RB,754
288234,0.0088,5,46646.7162,12.37,CO,754
288236,0.0088,5,46646.7162,12.37,RB,754
288237,0.0088,5,46646.7162,12.37,RB,754
53737,0.0772,3,1161.2951,4.57,CT,895
288151,0,5,45546.1817,12.28,RB,755
38549,0,1,NA,NA,RB,1169
231381,0.0226,4,8600.83,7.87,RB,909
46400,0.0756,2,722.6308,2.35,RB,873
38610,0.0535,2,538.292,2.41,RB,1226
285924,0.1184,3,711.5661,2.48,RB,825
38626,0.0495,3,964.0226,3.86,RB,1167
275981,0.0321,2,80.6647,1.99,CT,861
275982,0.0321,2,80.6647,1.99,CT,861
288288,0.0057,5,7235.5129,9.32,DV,467
288288,0.0052,5,7235.5129,9.32,DV,467
288133,0.0116,5,7235.5129,9.32,RB,470
288134,0.0116,5,7235.5129,9.32,ST,470
288122,0.0083,5,7235.5129,9.32,CO,475
288122,0.023,5,7235.5129,9.32,CO,475
288125,0.0083,5,7235.5129,9.32,RB,475
288125,0.023,5,7235.5129,9.32,RB,475
261678,0,5,7144.3585,9.32,CT,477
261678,0.0039,5,7144.3585,9.32,CT,477
132969,0.0225,3,965.8728,6.13,CO,479
212338,0.0319,4,4019.3337,7.7,DV,1067
292146,0,5,5824.739,NA,CO,480
292147,0,5,5824.739,NA,CT,480
292148,0,5,5824.739,NA,DV,480
301808,0.0411,3,793.9792,5.35,DV,528
260373,0.0041,4,2960.3871,6.38,CO,484
260374,0.0041,4,2960.3871,6.38,CT,484
292186,0.0041,4,2960.3871,6.38,CO,484
292192,0.0041,4,2960.3871,6.38,ST,484
4897,0,4,2944.9973,NA,DV,484
4897,0,4,2944.9973,NA,DV,484
282785,0.0024,4,2478.4717,7.7,DV,484
282785,0.0216,4,2478.4717,7.7,DV,484
301801,0.0169,4,2478.4717,7.7,CT,498
301801,0.0236,4,2478.4717,7.7,CT,498
212342,0.0527,2,222.433,2.4,DV,927
276694,0.1428,2,222.433,2.4,DV,943
301816,0.0334,4,10742.263,13,DV,455
301816,0.0307,4,10742.263,13,DV,455
231168,0.0244,4,10742.263,13,RB,518
276691,0.1088,1,NA,NA,DV,889
276692,0.1088,1,NA,NA,RB,889
275896,0.0167,2,282.6581,5,CO,505
4903,0,2,83.0803,NA,CT,502
232155,0,2,83.0803,NA,CT,502
232159,0,2,83.0803,NA,ST,502
321301,0,2,83.0803,NA,RB,502
337585,0,2,83.0803,NA,RB,502
340742,0,2,83.0803,NA,CT,502
351455,0,2,83.0803,NA,CT,502
192440,3e-4,8,924354.1333,28.18,ST,446
192440,0,8,924354.1333,28.18,ST,446
192441,3e-4,8,924354.1333,28.18,ST,446
192441,0,8,924354.1333,28.18,ST,446
192445,3e-4,8,924354.1333,28.18,ST,446
192445,0,8,924354.1333,28.18,ST,446
192451,3e-4,8,924354.1333,28.18,ST,446
192451,0,8,924354.1333,28.18,ST,446
192457,3e-4,8,924354.1333,28.18,ST,446
192457,0,8,924354.1333,28.18,ST,446
192458,3e-4,8,924354.1333,28.18,ST,446
192458,0,8,924354.1333,28.18,ST,446
192511,3e-4,8,924354.1333,28.18,ST,446
192511,0,8,924354.1333,28.18,ST,446
243027,0.0315,6,25755.9395,11.25,ST,447
243027,0.0315,6,25755.9395,11.25,ST,447
231173,0.0174,3,1239.9974,5.09,CO,504
231174,0.0174,3,1239.9974,5.09,CT,504
231176,0.0174,3,1239.9974,5.09,RB,504
192493,1e-4,8,897691.9924,28.03,ST,451
192493,0,8,897691.9924,28.03,ST,451
301843,0.0821,4,3454.5342,6.24,CO,485
301844,0.0821,4,3454.5342,6.24,CT,485
301827,0.017,6,25214.8101,11.19,DV,496
301827,0.0302,6,25214.8101,11.19,DV,496
192474,0.0109,8,897577.7908,28.03,ST,454
192474,0.0019,8,897577.7908,28.03,ST,454
192475,0.0109,8,897577.7908,28.03,ST,454
192475,0.0019,8,897577.7908,28.03,ST,454
212343,0.0297,4,2377.1414,10.5,DV,847
301832,0.0198,4,2742.9038,7.42,DV,829
95035,0,4,3489.8241,4.97,CO,482
179023,0,4,3489.8241,4.97,CO,482
179023,0,4,3489.8241,4.97,CO,482
275885,0,4,3489.8241,4.97,CO,482
275885,0.0069,4,3489.8241,4.97,CO,482
192586,0.0102,8,897577.7908,28.03,ST,457
192586,0.0031,8,897577.7908,28.03,ST,457
301851,0.1007,2,681.1412,9.6,CO,528
301852,0.1007,2,681.1412,9.6,CT,528
301855,0.1007,2,681.1412,9.6,RB,528
261697,0.001,4,4161.4469,6.43,CT,481
261697,0.0047,4,4161.4469,6.43,CT,481
146442,0.0192,4,5650.3118,6.81,CO,464
179034,0.0062,4,5650.3118,6.81,CO,464
179034,0.0153,4,5650.3118,6.81,CO,464
179035,0.0062,4,5650.3118,6.81,RB,464
179035,0.0153,4,5650.3118,6.81,RB,464
301842,0.0153,4,5650.3118,6.81,RB,477
301842,0.005,4,5650.3118,6.81,RB,477
232141,0.0054,4,5474.2369,7,CO,479
232141,0.007,4,5474.2369,7,CO,479
232142,0.0054,4,5474.2369,7,CT,479
232142,0.007,4,5474.2369,7,CT,479
277634,0.0211,1,NA,NA,DV,1034
213580,0.0513,1,NA,NA,DV,1045
282339,0.0051,8,891725.1212,28.01,CH,462
282341,0.0051,8,891725.1212,28.01,RB,462
318601,0,1,NA,NA,CT,947
350207,0,1,NA,NA,CT,947
231409,0.0205,6,23463.2623,15,ST,571
231409,0.0208,6,23463.2623,15,ST,571
301830,0.0196,5,14218.4108,9.25,RB,768
301830,0.0311,5,14218.4108,9.25,RB,768
29320,0.0502,2,110.7238,1.94,RB,982
282348,0.0018,8,888974.9126,28,RB,471
282348,6e-4,8,888974.9126,28,RB,471
277676,0.0834,3,573.6091,2.35,DV,871
275930,0.0082,3,2302.3515,1.75,RB,473
336325,0,1,NA,NA,RB,590
118684,0.0054,3,2302.3515,1.75,CO,475
118684,0.008,3,2302.3515,1.75,CO,475
119108,0.0054,3,2302.3515,1.75,CO,475
119108,0.008,3,2302.3515,1.75,CO,475
277665,0.0395,3,1797.1586,4.1,DV,976
277666,0.0395,3,1797.1586,4.1,RB,976
192487,0.0018,8,886545.3701,27.98,ST,472
192487,0.0072,8,886545.3701,27.98,ST,472
192502,0.0018,8,886545.3701,27.98,ST,472
192502,0.0072,8,886545.3701,27.98,ST,472
94928,0.0468,3,1954.8928,2.96,CO,477
94928,0.0082,3,1954.8928,2.96,CO,477
118681,0.0468,3,1954.8928,2.96,CO,477
118681,0.0082,3,1954.8928,2.96,CO,477
212365,0.072,1,NA,NA,DV,960
192491,0,8,886250.0899,27.98,ST,474
192491,0,8,886250.0899,27.98,ST,474
192497,0,8,886250.0899,27.98,ST,474
192497,0,8,886250.0899,27.98,ST,474
282311,0,8,886250.0899,27.98,CH,474
282311,1e-4,8,886250.0899,27.98,CH,474
282312,0,8,886250.0899,27.98,CO,474
282312,1e-4,8,886250.0899,27.98,CO,474
282314,0,8,886250.0899,27.98,RB,474
282314,1e-4,8,886250.0899,27.98,RB,474
292263,1e-4,8,886250.0899,27.98,RB,474
192459,0.0129,8,886250.0899,27.98,ST,477
192459,0.0039,8,886250.0899,27.98,ST,477
192463,0.0129,8,886250.0899,27.98,ST,477
192463,0.0039,8,886250.0899,27.98,ST,477
192465,0.0129,8,886250.0899,27.98,ST,477
192465,0.0039,8,886250.0899,27.98,ST,477
204116,0.0501,3,762.6439,3,DV,897
70109,0.0087,3,1384.5596,3.1,CO,491
70109,0.0454,3,1384.5596,3.1,CO,491
4959,0,3,1384.5596,NA,CT,529
12811,0,3,1384.5596,NA,CT,529
232161,0,3,1384.5596,NA,CT,529
331176,0,3,1384.5596,NA,RB,529
336736,0,3,1384.5596,NA,RB,529
