aggregated_crossings_id,stream_crossing_id,dam_id,misc_barrier_anthropogenic_id,modelled_crossing_id,crossing_source,pscis_status,crossing_type_code,crossing_subtype_code,modelled_crossing_type_source,barrier_status,pscis_road_name,transport_line_structured_name_1,transport_line_type_description,transport_line_surface_description,ften_forest_file_id,ften_file_type_description,ften_client_number,ften_client_name,ften_life_cycle_status_code,rail_track_name,rail_owner_name,rail_operator_english_name,ogc_proponent,dam_name,dam_owner,wcrp_barrier_type,utm_zone,utm_easting,utm_northing,linear_feature_id,blue_line_key,downstream_route_measure,wscode_ltree,localcode_ltree,watershed_group_code,dnstr_crossings,dnstr_barriers_anthropogenic,upstr_barriers_anthropogenic,stream_order,stream_magnitude,gradient,accessibility_model_salmon,accessibility_model_steelhead,accessibility_model_wct,observedspp_dnstr,observedspp_upstr,watershed_upstr_ha,total_network_km,total_stream_km,total_lakereservoir_ha,total_wetland_ha,total_slopeclass03_waterbodies_km,total_slopeclass03_km,total_slopeclass05_km,total_slopeclass08_km,total_slopeclass15_km,total_slopeclass22_km,total_slopeclass30_km,total_belowupstrbarriers_network_km,total_belowupstrbarriers_stream_km,total_belowupstrbarriers_lakereservoir_ha,total_belowupstrbarriers_wetland_ha,total_belowupstrbarriers_slopeclass03_waterbodies_km,total_belowupstrbarriers_slopeclass03_km,total_belowupstrbarriers_slopeclass05_km,total_belowupstrbarriers_slopeclass08_km,total_belowupstrbarriers_slopeclass15_km,total_belowupstrbarriers_slopeclass22_km,total_belowupstrbarriers_slopeclass30_km,salmon_network_km,salmon_stream_km,salmon_lakereservoir_ha,salmon_wetland_ha,salmon_slopeclass03_waterbodies_km,salmon_slopeclass03_km,salmon_slopeclass05_km,salmon_slopeclass08_km,salmon_slopeclass15_km,salmon_slopeclass22_km,salmon_slopeclass30_km,salmon_belowupstrbarriers_network_km,salmon_belowupstrbarriers_stream_km,salmon_belowupstrbarriers_lakereservoir_ha,salmon_belowupstrbarriers_wetland_ha,salmon_belowupstrbarriers_slopeclass03_waterbodies_km,salmon_belowupstrbarriers_slopeclass03_km,salmon_belowupstrbarriers_slopeclass05_km,salmon_belowupstrbarriers_slopeclass08_km,salmon_belowupstrbarriers_slopeclass15_km,salmon_belowupstrbarriers_slopeclass22_km,salmon_belowupstrbarriers_slopeclass30_km,steelhead_network_km,steelhead_stream_km,steelhead_lakereservoir_ha,steelhead_wetland_ha,steelhead_slopeclass03_waterbodies_km,steelhead_slopeclass03_km,steelhead_slopeclass05_km,steelhead_slopeclass08_km,steelhead_slopeclass15_km,steelhead_slopeclass22_km,steelhead_slopeclass30_km,steelhead_belowupstrbarriers_network_km,steelhead_belowupstrbarriers_stream_km,steelhead_belowupstrbarriers_lakereservoir_ha,steelhead_belowupstrbarriers_wetland_ha,steelhead_belowupstrbarriers_slopeclass03_waterbodies_km,steelhead_belowupstrbarriers_slopeclass03_km,steelhead_belowupstrbarriers_slopeclass05_km,steelhead_belowupstrbarriers_slopeclass08_km,steelhead_belowupstrbarriers_slopeclass15_km,steelhead_belowupstrbarriers_slopeclass22_km,steelhead_belowupstrbarriers_slopeclass30_km,wct_network_km,wct_stream_km,wct_lakereservoir_ha,wct_wetland_ha,wct_slopeclass03_waterbodies_km,wct_slopeclass03_km,wct_slopeclass05_km,wct_slopeclass08_km,wct_slopeclass15_km,wct_slopeclass22_km,wct_slopeclass30_km,wct_belowupstrbarriers_network_km,wct_belowupstrbarriers_stream_km,wct_belowupstrbarriers_lakereservoir_ha,wct_belowupstrbarriers_wetland_ha,wct_belowupstrbarriers_slopeclass03_waterbodies_km,wct_belowupstrbarriers_slopeclass03_km,wct_belowupstrbarriers_slopeclass05_km,wct_belowupstrbarriers_slopeclass08_km,wct_belowupstrbarriers_slopeclass15_km,wct_belowupstrbarriers_slopeclass22_km,wct_belowupstrbarriers_slopeclass30_km,ch_spawning_km,ch_rearing_km,ch_spawning_belowupstrbarriers_km,ch_rearing_belowupstrbarriers_km,co_spawning_km,co_rearing_km,co_rearing_ha,co_spawning_belowupstrbarriers_km,co_rearing_belowupstrbarriers_km,co_rearing_belowupstrbarriers_ha,sk_spawning_km,sk_rearing_km,sk_rearing_ha,sk_spawning_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_ha,st_spawning_km,st_rearing_km,st_spawning_belowupstrbarriers_km,st_rearing_belowupstrbarriers_km,all_spawning_km,all_spawning_belowupstrbarriers_km,all_rearing_km,all_rearing_belowupstrbarriers_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,dbm_mof_50k_grid,dnstr_barriers_anthropogenic_count,external_crossing_reference,stream_name,road_name,barrier_result_code,downstream_channel_width,habitat_value_code,consultant_name,image_view_url,my_text,my_priority,my_stream_name,my_road_name,modelled_crossing_id_corr,structure,notes,reviewer,misc_point_id,geom,long,lat
1014000694,NA,NA,NA,14000694,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Chisholm FSR,Road resource demographic,loose,9946,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6009763,628714,139027332,360701194,600.2543628994543,400.431358.585806.366398.237199,400.431358.585806.366398.237199,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001498,1014000840,1014001499,1014001338,1014000222,1014000977,1014001564}",2,2,0.0741,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,237.0008,4.94,4.94,NA,NA,0,0,0,2,2.91,0,0.04,1.34,1.34,0,0,0,0,0,0.79,0.52,0,0.04,0.79,0.79,NA,NA,0,0,0,0.79,0,0,0,0.79,0.79,0,0,0,0,0,0.79,0,0,0,4.94,4.94,NA,NA,0,0,0,2,2.91,0,0.04,1.34,1.34,0,0,NA,0,0,0.79,0.52,0,0.04,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,161,"c(933268.414967851, 1024612.46610472)",933268.414967851,1024612.4661047197
1014000642,NA,NA,NA,14000642,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Morice Gold FSR,Road resource demographic,loose,9945,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6025846,641052,139010346,360668285,634.9142536952119,400.431358.585806.083059,400.431358.585806.083059.112648,MORR,"{1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0.1412,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,3.68,3.44,0,4.35,0.24,0.47,0,0,2.66,0.16,0.16,3.68,3.44,0,4.35,0.24,0.47,0,0,2.66,0.16,0.16,0.13,0.13,NA,NA,0,0,0,0,0.13,0,0,0.13,0.13,NA,NA,0,0,0,0,0.13,0,0,1.53,1.53,NA,NA,0,0,0,0,1.37,0.16,0,1.53,1.53,NA,NA,NA,0,0,0,1.37,0.16,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,162,"c(946246.37433303, 1040203.66143833)",946246.3743330303,1040203.6614383301
1014000292,NA,NA,NA,14000292,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,rough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6026666,643954,139009921,360831329,1016.6804168371334,400.431358.585806.068086,400.431358.585806.068086,MORR,"{1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000416,1014000789}",2,2,0.0279,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,224.2558,3.09,2.87,0,4.61,0.22,1.23,0.62,1.02,0,0,0,0.32,0.32,0,0,0,0.32,0,0,0,0,0,3.09,2.87,0,4.61,0.22,1.23,0.62,1.02,0,0,0,0.32,0.32,0,0,0,0.32,0,0,0,0,0,3.09,2.87,0,4.61,0.22,1.23,0.62,1.02,0,0,0,0.32,0.32,0,0,NA,0.32,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,163,"c(949172.942453977, 1040901.80630439)",949172.9424539774,1040901.8063043861
1014000646,NA,NA,NA,14000646,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,NA,NA,9945,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6028176,644422,139007855,360850364,175.7183724417459,400.431358.585806.052242,400.431358.585806.052242,MORR,"{1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001102,1014001086,1014000404,1014000289,1014000012}",3,6,0.0766,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,990.1121,16.34,14.2,2.75,31.65,2.08,2.49,1.67,0.23,7.21,2.23,0.44,0.02,0.03,0,0,0,0,0,0.03,0,0,0,6.68,4.76,2.75,28.29,1.85,2.34,1.67,0.23,0.59,0,0,0.02,0.02,0,0,0,0,0,0.03,0,0,0,9.13,7.21,2.75,28.29,1.85,2.34,1.67,0.23,2.7,0.35,0,0.02,0.02,0,0,NA,0,0,0.03,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,164,"c(949703.128449725, 1042394.5118122)",949703.1284497251,1042394.5118121981
1014000826,NA,NA,NA,14000826,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,9946,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6006406,623005,139031381,360584360,1655.4082850358714,400.431358.585806.406294,400.431358.585806.406294,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,0.93,0.77,0,385.24,0.16,0,0.18,0,0.59,0,0,0.93,0.77,0,385.24,0.16,0,0.18,0,0.59,0,0,0.34,0.18,0,385.24,0.16,0,0.18,0,0,0,0,0.34,0.18,0,385.24,0.16,0,0.18,0,0,0,0,0.93,0.77,0,385.24,0.16,0,0.18,0,0.59,0,0,0.93,0.77,0,385.24,NA,0,0.18,0,0.59,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,165,"c(927437.33819712, 1021491.19452843)",927437.3381971205,1021491.1945284287
1014000710,NA,NA,NA,14000710,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Morice Owen FSR,Road resource demographic,loose,9947,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6004745,642404,139033693,360507511,341.2387031107677,400.431358.585806.266600.269308,400.431358.585806.266600.269308,MORR,"{197361,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014001091},1,1,0.0893,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,1.22,1.22,NA,NA,0,0,0,0.9,0.32,0,0,0.32,0.32,0,0,0,0,0,0,0.32,0,0,1.22,1.22,NA,NA,0,0,0,0.9,0.32,0,0,0.32,0.32,0,0,0,0,0,0,0.32,0,0,1.22,1.22,NA,NA,0,0,0,0.9,0.32,0,0,0.32,0.32,0,0,NA,0,0,0,0.32,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,167,"c(946698.731152274, 1019003.09980415)",946698.7311522742,1019003.0998041517
1014001765,NA,NA,NA,14001765,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5996771,635045,139039888,360880226,17034.441228978914,400.431358.585806.405041.387136,400.431358.585806.405041.387136.738135,MORR,"{1014000515,1014001073,1014001058,1024715938,1024715943,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001351,1014000902}",3,5,0.0618,NA,NA,NA,"{CT,DV,LKC,LSU,PL,RB,WSU}",NA,443.9393,8.14,6.13,2.79,18.31,1.48,0.09,1.13,3.03,2.01,0.2,0,0.17,0.18,0,0,0,0,0,0.18,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,168,"c(939027.340608018, 1011325.16233407)",939027.3406080183,1011325.162334067
1014001523,NA,NA,NA,14001523,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,rough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5996374,621527,139041506,360487665,434.4256949788818,400.431358.585806.405041.430090,400.431358.585806.405041.430090,MORR,"{1024715938,1024715943,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001164,1014000264,1014000593}",1,1,0.0406,NA,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,2.35,2.35,NA,NA,0,0.75,1.02,0,0.59,0,0,0.4,0.4,0,0,0,0,0.4,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,2.35,NA,NA,0,0.75,1.02,0,0.59,0,0,0.4,0.4,0,0,NA,0,0.4,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,169,"c(925538.643652003, 1011501.75854606)",925538.6436520028,1011501.7585460554
1014000898,NA,NA,NA,14000898,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,loose,R10987,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5992699,623437,139043659,360513437,237.84211919625534,400.431358.585806.405041.630893.218059.377747.188989,400.431358.585806.405041.630893.218059.377747.188989,MORR,"{1024715938,1024715943,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000037,1014000530,1014001490,1014000042}",1,1,0.0399,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,2.22,2.22,NA,NA,0,0.2,2.02,0,0,0,0,0.53,0.53,0,0,0,0,0.53,0,0,0,0,2.22,2.22,NA,NA,0,0.2,2.02,0,0,0,0,0.53,0.53,0,0,0,0,0.53,0,0,0,0,2.22,2.22,NA,NA,0,0.2,2.02,0,0,0,0,0.53,0.53,0,0,NA,0,0.53,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,170,"c(927286.582207268, 1007737.93690406)",927286.5822072682,1007737.9369040636
1014000995,NA,NA,NA,14000995,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Morice West FSR,Road resource demographic,loose,9785,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6004751,623096,139034126,360822488,79.56447567676528,400.431358.585806.422640,400.431358.585806.422640,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014000205},1,1,0.1043,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,2.79,2.79,NA,NA,0,0,0,0,2.64,0,0.15,0.71,0.71,0,0,0,0,0,0,0.71,0,0,1.39,1.39,NA,NA,0,0,0,0,1.39,0,0,0.71,0.71,0,0,0,0,0,0,0.71,0,0,2.64,2.64,NA,NA,0,0,0,0,2.64,0,0,0.71,0.71,0,0,NA,0,0,0,0.71,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,171,"c(927457.496519366, 1019829.12159608)",927457.4965193657,1019829.121596079
1014001094,NA,NA,NA,14001094,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,rough,R05233,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6000283,623369,139036279,360829707,135.00449590859782,400.431358.585806.405041.249449,400.431358.585806.405041.249449,MORR,"{1024715943,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000437,1014000835,1014001640,1014000657,1014000438,1014001509,1014001349,1014001283,1014001182,1014001092,1014001093,1014001196,1014001308}",2,5,0.0717,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,{DV},477.7143,11.18,11.18,NA,NA,0,1.42,0.28,3.55,2.83,1.88,0.37,4.94,4.94,0,0,0,0.66,0,2.05,1.2,0.74,0.16,2.75,2.75,NA,NA,0,0,0,1.63,1.12,0,0,2.15,2.15,0,0,0,0,0,1.63,0.52,0,0,5.04,5.04,NA,NA,0,0.67,0.03,2.43,1.73,0.18,0,3.64,3.64,0,0,NA,0.67,0,2.05,0.73,0.18,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,172,"c(927540.149421412, 1015340.34853153)",927540.1494214119,1015340.3485315342
1014000486,NA,NA,NA,14000486,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,R07593,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6008295,590552,139027170,360574830,28.240681093172885,400.431358.585806.558169.005657.478634.247123.149022,400.431358.585806.558169.005657.478634.247123.149022,MORR,"{1024715936,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014001533},1,1,0.0179,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,1.89,1.81,0,0.35,0.08,0.46,0.3,0,0.54,0.28,0.23,0.84,0.76,0,0.35,0.08,0.46,0.3,0,0,0,0,1.04,0.95,0,0.35,0.08,0.46,0.3,0,0.19,0,0,0.85,0.76,0,0.35,0.08,0.46,0.3,0,0,0,0,1.2,1.12,0,0.35,0.08,0.46,0.3,0,0.36,0,0,0.84,0.76,0,0.35,NA,0.46,0.3,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,173,"c(895173.674706885, 1024762.00821286)",895173.674706885,1024762.0082128559
1014001657,NA,NA,NA,14001657,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,R04078,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6007770,596361,139028208,360795799,1647.6185091832835,400.431358.585806.558169.005657.296621,400.431358.585806.558169.005657.296621.413387,MORR,"{1024715936,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014001437},1,1,0.0512,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,"{CT,DV}",NA,NA,1.64,1.13,0,3.02,0.27,0.41,0,0.72,0,0,0,1.29,1.02,0,1.54,0.27,0.3,0,0.72,0,0,0,1.64,1.13,0,3.02,0.27,0.41,0,0.72,0,0,0,1.29,1.02,0,1.54,0.27,0.3,0,0.72,0,0,0,1.64,1.13,0,3.02,0.27,0.41,0,0.72,0,0,0,1.29,1.02,0,1.54,NA,0.3,0,0.72,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,174,"c(900940.45311037, 1023989.1589073)",900940.4531103696,1023989.158907297
1014000699,NA,NA,NA,14000699,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Chisholm FSR,Road resource demographic,loose,9946,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6011615,607793,139025094,360879837,602.7897606312839,400.431358.585806.558169.163330.028210.183266,400.431358.585806.558169.163330.028210.183266,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0.0654,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,1.11,1.11,NA,NA,0,0,0,1.11,0,0,0,1.11,1.11,NA,NA,0,0,0,1.11,0,0,0,1.11,1.11,NA,NA,0,0,0,1.11,0,0,0,1.11,1.11,NA,NA,0,0,0,1.11,0,0,0,1.11,1.11,NA,NA,0,0,0,1.11,0,0,0,1.11,1.11,NA,NA,NA,0,0,1.11,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,175,"c(912497.104367088, 1027356.79920084)",912497.1043670878,1027356.7992008385
1014001496,NA,NA,NA,14001496,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5994487,584550,139040036,360859171,521.1769318794692,400.431358.585806.558169.005657.829685,400.431358.585806.558169.005657.829685,MORR,"{1024715932,1024715936,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,4,38,0.065,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,"{BT,DV,SP}",NA,1236.1033,33.56,33.43,0.58,0,0.13,0.02,0.08,1.07,5.81,3.87,1.64,33.56,33.43,0.58,0,0.13,0.02,0.08,1.07,5.81,3.87,1.64,1.35,1.35,NA,NA,0,0,0,0.72,0.63,0,0,1.35,1.35,NA,NA,0,0,0,0.72,0.63,0,0,2.81,2.81,NA,NA,0,0,0,0.73,1.87,0.21,0,2.81,2.81,NA,NA,NA,0,0,0.73,1.87,0.21,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,176,"c(888605.730814073, 1011178.61365824)",888605.730814073,1011178.6136582434
