channel_width_id,stream_sample_site_ids,stream_crossing_ids,wscode_ltree,localcode_ltree,watershed_group_code,stream_order,stream_magnitude,gradient,upstream_area_ha,upstream_lake_ha,upstream_reservoir_ha,upstream_wetland_ha,channel_width_measured,map
630,,"{124343,124332}",100.458399.638146.772934.078353,100.458399.638146.772934.078353,HORS,1,1,0.2321,0,0,0,0,0.98,1064
631,,{123881},100.458399.638146.785100,100.458399.638146.785100,HORS,1,1,0.30095,0,0,0,0,0.6,1110
632,,{123882},100.458399.638146.785387,100.458399.638146.785387.135485,HORS,2,2,0,77.7207,0,0,3.88,1.02,1059
633,,{123883},100.458399.638146.785387,100.458399.638146.785387.393979,HORS,1,1,0.6197,0,0,0,0,0.57,1069
634,,{123889},100.458399.638146.785387.393979,100.458399.638146.785387.393979,HORS,1,1,0.25520000000000004,0,0,0,3.88,0.6,1028
635,,{123886},100.458399.638146.804329,100.458399.638146.804329,HORS,3,4,0.306,88.5208,0,0,0,1.43,1038
636,,{57200},100.458399.638146.813161,100.458399.638146.813161,HORS,1,1,0.3086,0,0,0,0,0.88,1147
637,,{57203},100.458399.638146.860217,100.458399.638146.860217,HORS,3,5,0.2146,201.2083,0.63,0,0.12,1.4,1307
638,,{57398},100.458399.638146.886069,100.458399.638146.886069,HORS,1,1,0.3457,0,0,0,0,1.16,1356
639,,{57396},100.458399.638146.896859,100.458399.638146.896859,HORS,1,1,0.3706,0,0,0,0,1.56,1347
640,,{123862},100.458399.638146.900354,100.458399.638146.900354,HORS,1,1,0.4735,0,0,0,0,1.43,1447
641,,{123861},100.458399.638146.904424,100.458399.638146.904424,HORS,2,3,0.356,44.5244,0,0,0,2.02,1408
642,,{123860},100.458399.638146.907995,100.458399.638146.907995,HORS,1,1,0.4513,0,0,0,0,1.3,1483
643,,{57395},100.458399.638146.909000,100.458399.638146.909000,HORS,2,2,0.3323,36.8553,0,0,0,0.5,1320
644,,"{123863,123859}",100.458399.638146.910053,100.458399.638146.910053,HORS,1,1,0.289,0,0,0,0,0.49,1297
645,,{57392},100.458399.638146.921524,100.458399.638146.921524,HORS,1,1,0.3134,0,0,0,0,1.56,1301
646,,"{123856,123857}",100.458399.638146.921836,100.458399.638146.921836,HORS,1,1,0.15663333333333332,0,0,0,9.12,0.72,1414
647,,{123864},100.458399.638146.923221,100.458399.638146.923221,HORS,1,1,0.4028,0,0,0,0,1.41,1368
648,,{123855},100.458399.638146.927180,100.458399.638146.927180,HORS,1,1,0.3509,0,0,0,0,0.86,1419
649,,{123865},100.458399.638146.931133.065207,100.458399.638146.931133.065207,HORS,1,1,0.2659,0,0,0,0,1.42,1427
650,"{1485,1484}",,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.793724,ELKR,7,1822,0.0047666666666666664,106870.4771,136.15,0,591.22,39.5,685
651,{1497},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.823061,ELKR,7,1666,0.0032,92489.8653,119.92,0,540.53,40,693
652,"{1139,1138}",,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.836787,ELKR,6,1273,0.0037000000000000006,66294.5012,59.58,0,202.31,77.5,706
653,{1149},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.874294,ELKR,6,950,0.0072499999999999995,50407.4083,43.09,0,167.4,30,874
654,{604},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.888129,ELKR,5,751,0.0077,41128.4199,38.16,0,141.04,38,798
655,"{1577,1576}",,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.907150,ELKR,5,557,0.00705,32036.3541,13.64,0,127.93,27.5,883
656,{605},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.921796,ELKR,5,491,0.0033,29448.0514,13.64,0,127.93,30,982
657,"{1579,42233,42232,44187,44180,44211,1578}",,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.937359,ELKR,5,309,0.0057,19047.0004,5.16,0,113.3,41.4,858
658,{42230},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.949151,ELKR,5,257,0.0058,15840.6641,4.27,0,106.51,26,850
659,"{44229,44206,44179}",,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.955352,ELKR,5,191,0.004433333333333333,12099.0975,1.28,0,86.06,35.27,843
660,{8895},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.959437,ELKR,4,82,0.0028,6992.0202,1.28,0,78.17,14.8,859
661,{606},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.970707,ELKR,4,60,0.0024,4917.5112,1.28,0,56.1,18,924
662,"{8894,8893}",,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.981516,ELKR,4,44,0.0139,2909.7604,0.75,0,19.48,12.2,924
663,{8856},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.983774,ELKR,3,21,0.0195,1768.7359,0.56,0,2.95,5.7,931
664,{8854},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.990667,ELKR,3,9,0.0346,817.9936,0.56,0,0,5.5,1004
665,{8852},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.994797,ELKR,2,5,0.0469,356.4062,0.43,0,0,2.8,1039
666,{8853},,300.602565.854327.993941.902282.132363,300.602565.854327.993941.902282.132363.997235,ELKR,1,1,0.161,0,0,0,0,3,1043
667,{1135},,300.602565.854327.993941.902282.132363.776577,300.602565.854327.993941.902282.132363.776577.544800,ELKR,5,108,0.0108,14667.1006,63.78,0,5.64,16,1208
668,{25445},,300.602565.854327.993941.902282.132363.776577,300.602565.854327.993941.902282.132363.776577.628403,ELKR,5,95,0.02,13441.2271,63.78,0,5.64,19.48,1243
669,"{25446,1481}",,300.602565.854327.993941.902282.132363.776577,300.602565.854327.993941.902282.132363.776577.686765,ELKR,5,72,0.0184,11131.8863,43.48,0,0.17,14.34,1212
670,{1134},,300.602565.854327.993941.902282.132363.776577,300.602565.854327.993941.902282.132363.776577.783716,ELKR,4,58,0.0063,8737.1581,38.97,0,0.17,30,1233
671,{25447},,300.602565.854327.993941.902282.132363.776577,300.602565.854327.993941.902282.132363.776577.832905,ELKR,4,53,0.018600000000000002,8278.5301,36.98,0,0,11.7,1277
672,{25448},,300.602565.854327.993941.902282.132363.776577,300.602565.854327.993941.902282.132363.776577.845498,ELKR,3,23,0.0288,1583.4383,0,0,0,8.58,1269
673,{25449},,300.602565.854327.993941.902282.132363.776577.301005,300.602565.854327.993941.902282.132363.776577.301005,ELKR,1,1,0.010866666666666669,0,0,0,1.66,1.32,851
674,{25450},,300.602565.854327.993941.902282.132363.776577.366656,300.602565.854327.993941.902282.132363.776577.366656.233671,ELKR,2,2,0.1606,95.8851,0,0,0,1.6,1113
675,{25451},,300.602565.854327.993941.902282.132363.776577.544800,300.602565.854327.993941.902282.132363.776577.544800,ELKR,2,3,0.1481,170.2095,0,0,0,4.38,1463
676,{25452},,300.602565.854327.993941.902282.132363.776577.544800,300.602565.854327.993941.902282.132363.776577.544800.494429,ELKR,1,1,0.6243,0,0,0,0,2.75,1744
677,{25453},,300.602565.854327.993941.902282.132363.776577.623645,300.602565.854327.993941.902282.132363.776577.623645,ELKR,3,7,0.09065000000000001,674.9564,0,0,0,6.65,1234
678,{25454},,300.602565.854327.993941.902282.132363.776577.686765,300.602565.854327.993941.902282.132363.776577.686765,ELKR,4,19,0.00895,1703.8444,20.3,0,5.47,7.48,1226
679,{25455},,300.602565.854327.993941.902282.132363.776577.686765,300.602565.854327.993941.902282.132363.776577.686765.263079,ELKR,3,14,0.0098,1554.3181,20.3,0,5.47,10.47,1252
680,{25456},,300.602565.854327.993941.902282.132363.776577.686765,300.602565.854327.993941.902282.132363.776577.686765.364407,ELKR,3,12,0,1349.5516,20.3,0,5.47,11.73,1337
681,"{25457,25458}",,300.602565.854327.993941.902282.132363.776577.686765.364407,300.602565.854327.993941.902282.132363.776577.686765.364407,ELKR,1,1,0.22474999999999998,0,0,0,5.47,2.8,1475
682,{25459},,300.602565.854327.993941.902282.132363.776577.783716,300.602565.854327.993941.902282.132363.776577.783716.281416,ELKR,3,5,0.0274,776.8614,4.51,0,0,7.08,1309
683,{25460},,300.602565.854327.993941.902282.132363.776577.783716.281416,300.602565.854327.993941.902282.132363.776577.783716.281416,ELKR,3,4,0.0702,414.0708,0,0,0,6.95,1387
684,{25461},,300.602565.854327.993941.902282.132363.776577.783716.416395,300.602565.854327.993941.902282.132363.776577.783716.416395,ELKR,2,2,0.2006,98.1625,0,0,0,5.83,1306
685,{25462},,300.602565.854327.993941.902282.132363.776577.832905,300.602565.854327.993941.902282.132363.776577.832905,ELKR,2,5,0.1645,333.6088,1.99,0,0.17,3.3,1250
686,{25440},,300.602565.854327.993941.902282.132363.776577.832905,300.602565.854327.993941.902282.132363.776577.832905.518868,ELKR,2,2,0.05335000000000001,30.1939,1.32,0,0.17,1.92,1497
687,{1483},,300.602565.854327.993941.902282.132363.776577.845498,300.602565.854327.993941.902282.132363.776577.845498.096994,ELKR,4,27,0.0141,5557.5159,36.98,0,0,8,1363
688,{1136},,300.602565.854327.993941.902282.132363.776577.845498,300.602565.854327.993941.902282.132363.776577.845498.393458,ELKR,3,14,0.0101,2956.582,31.41,0,0,7,1497
689,{25463},,300.602565.854327.993941.902282.132363.776577.845498,300.602565.854327.993941.902282.132363.776577.845498.493390,ELKR,3,11,0.0198,2493.583,31.41,0,0,7.82,1578
690,{1482},,300.602565.854327.993941.902282.132363.776577.845498,300.602565.854327.993941.902282.132363.776577.845498.719428,ELKR,2,3,0.06855,622.2139,7.25,0,0,3.5,1629
691,{25465},,300.602565.854327.993941.902282.132363.776577.845498.236584,300.602565.854327.993941.902282.132363.776577.845498.236584.154069,ELKR,2,2,0.06655,167.2966,3.14,0,0,3.38,1664
692,{25464},,300.602565.854327.993941.902282.132363.776577.845498.236584.154069,300.602565.854327.993941.902282.132363.776577.845498.236584.154069,ELKR,2,4,0.0356,983.1694,2.43,0,0,7.62,1473
693,{25442},,300.602565.854327.993941.902282.132363.776577.845498.331735,300.602565.854327.993941.902282.132363.776577.845498.331735,ELKR,2,3,0.1283,106.1851,0,0,0,0.82,1469
694,{25467},,300.602565.854327.993941.902282.132363.776577.845498.541471,300.602565.854327.993941.902282.132363.776577.845498.541471,ELKR,1,1,0.1734,0,0,0,0,4.95,1681
695,{25468},,300.602565.854327.993941.902282.132363.776577.845498.655533,300.602565.854327.993941.902282.132363.776577.845498.655533,ELKR,1,1,0.2181,0,0,0,0,3.55,1697
696,{25469},,300.602565.854327.993941.902282.132363.776577.845498.660669,300.602565.854327.993941.902282.132363.776577.845498.660669,ELKR,1,1,0.10195,0,1.71,0,0,3.67,1692
697,{1137},,300.602565.854327.993941.902282.132363.776577.845498.715122,300.602565.854327.993941.902282.132363.776577.845498.715122.021446,ELKR,2,2,0.02155,262.6502,22.45,0,0,3,1698
698,"{25470,25471}",,300.602565.854327.993941.902282.132363.776577.845498.715122.021446,300.602565.854327.993941.902282.132363.776577.845498.715122.021446,ELKR,2,2,0.1967,126.7295,0,0,0,5.73,1634
699,{25472},,300.602565.854327.993941.902282.132363.776577.868370,300.602565.854327.993941.902282.132363.776577.868370,ELKR,2,5,0.1101,465.333,0,0,0,5.02,1290
700,{25473},,300.602565.854327.993941.902282.132363.776577.923646,300.602565.854327.993941.902282.132363.776577.923646,ELKR,1,1,0.4628,0,0,0,0,2.78,1413
701,{25474},,300.602565.854327.993941.902282.132363.776577.933756,300.602565.854327.993941.902282.132363.776577.933756,ELKR,2,6,0.1402,200.0921,0,0,0,4.3,1496
702,{25475},,300.602565.854327.993941.902282.132363.776577.955680.104626,300.602565.854327.993941.902282.132363.776577.955680.104626,ELKR,1,1,0.3649,0,0,0,0,3.23,1529
703,"{1494,1493}",,300.602565.854327.993941.902282.132363.782219,300.602565.854327.993941.902282.132363.782219.357906,ELKR,4,11,0.0239,2144.5371,0,0,0,7,885
704,{1486},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210,ELKR,4,268,0.00552,22943.9591,38.42,0,92.39,125,675
705,{7724},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.202678,ELKR,4,245,0.0042,18221.8468,18.24,0,68.64,23.8,690
706,{1140},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.303952,ELKR,4,237,0.005,16262.462,15.3,0,31.77,23,724
707,{7723},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.475860,ELKR,4,216,0.0064,14489.4977,10.9,0,0.97,25.2,942
708,{7722},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.561845,ELKR,4,197,0.0148,13173.0948,10.71,0,0.97,23.2,1083
709,{7728},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.581170,ELKR,4,185,0.0206,11981.1335,10.61,0,0,15.8,1062
710,{7721},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.618405,ELKR,4,150,0.0491,9269.9236,10.61,0,0,15.8,1062
711,{1488},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.676080,ELKR,4,141,0.0172,8632.4779,10.61,0,0,50,1071
712,{1141},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.796240,ELKR,4,42,0.017,2808.6148,0.35,0,0,9.3,1224
713,{1489},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.849301,ELKR,4,26,0.0301,2179.5493,0.35,0,0,30,1270
714,{7701},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.893275,ELKR,4,14,0.0305,1256.2241,0,0,0,7.1,1378
715,{7711},,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.952594,ELKR,2,2,0.1393,114.1292,0,0,0,3.7,1479
716,,{50124},300.602565.854327.993941.902282.132363.791210.121136,300.602565.854327.993941.902282.132363.791210.121136.359303,ELKR,2,2,0.0442,61.3202,0,0,0,0.8,805
717,{7706},,300.602565.854327.993941.902282.132363.791210.405840,300.602565.854327.993941.902282.132363.791210.405840.096901,ELKR,2,3,0.0184,229.243,0.08,0,3.79,3.9,769
718,{7696},,300.602565.854327.993941.902282.132363.791210.450894,300.602565.854327.993941.902282.132363.791210.450894,ELKR,2,2,0.07085,394.4533,2.56,0,3.34,3.3,826
719,{7695},,300.602565.854327.993941.902282.132363.791210.450894,300.602565.854327.993941.902282.132363.791210.450894.037389,ELKR,1,1,0.12937142857142855,0,2.28,0,3.34,0.5,1209
720,"{7720,1142}",,300.602565.854327.993941.902282.132363.791210.581170,300.602565.854327.993941.902282.132363.791210.581170,ELKR,3,12,0.1114,1048.6894,0.1,0,0.97,9.5,1075
721,{7731},,300.602565.854327.993941.902282.132363.791210.596090,300.602565.854327.993941.902282.132363.791210.596090,ELKR,3,31,0.0318,2370.7496,0,0,0,8,1063
722,{7726},,300.602565.854327.993941.902282.132363.791210.596090,300.602565.854327.993941.902282.132363.791210.596090.330401,ELKR,3,21,0.0067,1377.9491,0,0,0,9,1104
723,{7727},,300.602565.854327.993941.902282.132363.791210.596090,300.602565.854327.993941.902282.132363.791210.596090.660006,ELKR,1,1,0.2227,0,0,0,0,11.6,1576
724,"{7683,7682,1146,7681}",,300.602565.854327.993941.902282.132363.791210.680205,300.602565.854327.993941.902282.132363.791210.680205,ELKR,3,16,0.0326,892.6434,0,0,0,8.43,1128
725,{1490},,300.602565.854327.993941.902282.132363.791210.680205,300.602565.854327.993941.902282.132363.791210.680205.179889,ELKR,2,14,0.0583,564.531,0,0,0,5.6,1283
726,{1491},,300.602565.854327.993941.902282.132363.791210.680205,300.602565.854327.993941.902282.132363.791210.680205.641007,ELKR,2,5,0.0666,228.9569,0,0,0,2.5,1449
727,"{7674,1143,7675}",,300.602565.854327.993941.902282.132363.791210.687858,300.602565.854327.993941.902282.132363.791210.687858,ELKR,3,41,0.017366666666666666,1902.2577,6.51,0,0,9.27,1098
728,"{1492,7673}",,300.602565.854327.993941.902282.132363.791210.687858,300.602565.854327.993941.902282.132363.791210.687858.471401,ELKR,3,22,0.0375,1157.5231,3.38,0,0,17.15,1211
729,{7676},,300.602565.854327.993941.902282.132363.791210.687858,300.602565.854327.993941.902282.132363.791210.687858.611913,ELKR,3,12,0.0533,597.1798,3.38,0,0,5.8,1234
730,{7730},,300.602565.854327.993941.902282.132363.791210.687858.271484,300.602565.854327.993941.902282.132363.791210.687858.271484,ELKR,2,3,0.1567,270.7272,3.13,0,0,4.3,1161
731,{7677},,300.602565.854327.993941.902282.132363.791210.687858.611913,300.602565.854327.993941.902282.132363.791210.687858.611913,ELKR,2,4,0.1136,243.1899,0,0,0,5.6,1219
732,{7678},,300.602565.854327.993941.902282.132363.791210.687858.611913,300.602565.854327.993941.902282.132363.791210.687858.611913.114263,ELKR,2,3,0.1874,171.3151,0,0,0,6.8,1245
733,{7680},,300.602565.854327.993941.902282.132363.791210.721788,300.602565.854327.993941.902282.132363.791210.721788,ELKR,3,7,0.07925,283.0562,0.13,0,0,13.3,1221
734,{7679},,300.602565.854327.993941.902282.132363.791210.721788,300.602565.854327.993941.902282.132363.791210.721788.563119,ELKR,2,2,0.1468,38.2057,0.13,0,0,1.7,1448
735,{7702},,300.602565.854327.993941.902282.132363.791210.765809,300.602565.854327.993941.902282.132363.791210.765809,ELKR,2,11,0.0663,431.7784,0,0,0,6.4,1239
736,"{7688,7687}",,300.602565.854327.993941.902282.132363.791210.796240,300.602565.854327.993941.902282.132363.791210.796240,ELKR,3,16,0.0371,889.5132,3.62,0,0,8.3,1226
737,"{7685,7686,7698}",,300.602565.854327.993941.902282.132363.791210.796240,300.602565.854327.993941.902282.132363.791210.796240.774877,ELKR,1,1,0.14245,0,3.62,0,0,2.83,1478
738,{7694},,300.602565.854327.993941.902282.132363.791210.833678.395833,300.602565.854327.993941.902282.132363.791210.833678.395833,ELKR,2,3,0.1456,173.7883,0,0,0,6.5,1269
739,{7693},,300.602565.854327.993941.902282.132363.791210.833678.395833,300.602565.854327.993941.902282.132363.791210.833678.395833.278009,ELKR,2,2,0.14656666666666665,83.1265,0,0,0,3.6,1276
740,{7715},,300.602565.854327.993941.902282.132363.791210.893275,300.602565.854327.993941.902282.132363.791210.893275,ELKR,1,1,0.0981,0,0.35,0,0,3.7,1373
741,"{7692,7690}",,300.602565.854327.993941.902282.132363.791210.910058,300.602565.854327.993941.902282.132363.791210.910058,ELKR,3,7,0.1433,382.2898,0,0,0,5.9,1410
742,{7691},,300.602565.854327.993941.902282.132363.791210.910058,300.602565.854327.993941.902282.132363.791210.910058.179805,ELKR,3,6,0.1781,316.8782,0,0,0,4.5,1436
743,{7712},,300.602565.854327.993941.902282.132363.791210.927888,300.602565.854327.993941.902282.132363.791210.927888,ELKR,2,2,0.1453,156.617,0,0,0,3.9,1469
744,{7716},,300.602565.854327.993941.902282.132363.791210.952594,300.602565.854327.993941.902282.132363.791210.952594,ELKR,1,1,0.3005,0,0,0,0,4.3,1464
745,{1498},,300.602565.854327.993941.902282.132363.793724,300.602565.854327.993941.902282.132363.793724.300041,ELKR,1,1,0.044887500000000004,0,15.06,0,26.04,3,1002
746,,{50090},300.602565.854327.993941.902282.132363.793724.256764,300.602565.854327.993941.902282.132363.793724.256764.180024,ELKR,2,4,0.0751,212.3455,0.25,0,0,1.2,903
747,,{50091},300.602565.854327.993941.902282.132363.793724.256764.180024,300.602565.854327.993941.902282.132363.793724.256764.180024,ELKR,2,2,0.009485714285714287,165.8507,0.69,0,2.5,1.6,850
748,"{1151,1150}",,300.602565.854327.993941.902282.132363.812615,300.602565.854327.993941.902282.132363.812615.106513,ELKR,5,128,0,8261.3493,13.24,0,24.48,16.5,755
749,{1499},,300.602565.854327.993941.902282.132363.812615,300.602565.854327.993941.902282.132363.812615.442163,ELKR,4,68,0.0323,4302.3929,3.94,0,0.77,7,1048
750,"{45781,45779}","{50086,50086}",300.602565.854327.993941.902282.132363.812615.065014,300.602565.854327.993941.902282.132363.812615.065014.093195,ELKR,2,2,0.029977777777777784,162.145,2.31,0,1.84,2.29,756
751,,{50085},300.602565.854327.993941.902282.132363.812615.065014.093195,300.602565.854327.993941.902282.132363.812615.065014.093195,ELKR,1,1,0.03133333333333333,0,0,0,3.16,2.5,807
1584,{73526},,400.431358,400.431358.972546,BULK,4,23,0.0052,1884.2545,92,0,135.25,2.18,518
752,"{1152,1500}",,300.602565.854327.993941.902282.132363.812615.106513,300.602565.854327.993941.902282.132363.812615.106513,ELKR,3,15,0.0351,1857.1307,0,0,0,5.5,743
753,,{50093},300.602565.854327.993941.902282.132363.812615.355891,300.602565.854327.993941.902282.132363.812615.355891,ELKR,3,8,0.1066,178.8137,0,0,0,3.1,1095
754,{2511},,300.602565.854327.993941.902282.132363.812615.442163,300.602565.854327.993941.902282.132363.812615.442163.418827,ELKR,3,9,0.0167,576.469,9.3,0,0,8,1165
755,,{50095},300.602565.854327.993941.902282.132363.812615.442163.522951,300.602565.854327.993941.902282.132363.812615.442163.522951,ELKR,1,1,0.2506,0,0,0,0,1.6,1301
