channel_width_id,stream_sample_site_ids,stream_crossing_ids,wscode_ltree,localcode_ltree,watershed_group_code,stream_order,stream_magnitude,gradient,upstream_area_ha,upstream_lake_ha,upstream_reservoir_ha,upstream_wetland_ha,channel_width_measured,map,Exclude,Reason
1018,{41905},,300.625474.584724.253915.470785,300.625474.584724.253915.470785.204032,ELKR,4,27,0.1006,1965.1308,0,0,0,10.37,939,,
1019,"{44198,44172,44222}",,300.625474.584724.253915.470785,300.625474.584724.253915.470785.395729,ELKR,4,17,0.0343,1566.4324,0,0,0,8.03,1032,,
1020,"{41906,41897}",,300.625474.584724.253915.470785,300.625474.584724.253915.470785.605819,ELKR,3,8,0.031,751.7105,0,0,0,3.56,1087,,
1021,"{44171,44221,43369}",,300.625474.584724.253915.470785,300.625474.584724.253915.470785.732798,ELKR,2,3,0.0741,238.5725,0,0,0,5.51,1096,,
1022,{44197},,300.625474.584724.253915.470785,300.625474.584724.253915.470785.853580,ELKR,2,2,0.1226,104.3705,0,0,0,3.68,1103,,
1023,{41890},,300.625474.584724.253915.470785.732798,300.625474.584724.253915.470785.732798,ELKR,2,4,0.096,244.9236,0,0,0,3.73,1083,,
1024,{43368},,300.625474.584724.253915.470785.732798,300.625474.584724.253915.470785.732798.169561,ELKR,2,3,0.0627,145.8463,0,0,0,2.1,1084,,
1025,"{43881,43880,43879}",,300.625474.584724.253915.514041,300.625474.584724.253915.514041,ELKR,4,25,0.0781,1598.7756,0,0,0.74,6.57,882,,
1026,{41892},,300.625474.584724.253915.514041,300.625474.584724.253915.514041.080102,ELKR,4,23,0.2017,1553.4886,0,0,0.74,8.33,904,,
1027,{41893},,300.625474.584724.253915.514041.246781,300.625474.584724.253915.514041.246781,ELKR,2,3,0.1412,308.2677,0,0,0,5.26,960,,
1028,{2573},,300.625474.584724.253915.573607,300.625474.584724.253915.573607,ELKR,4,18,0.0834,1059.5864,0,0,0,4,886,,
1029,,{61488},300.625474.584724.253915.812593.094366,300.625474.584724.253915.812593.094366.369727,ELKR,1,1,0.0624,0,0,0,0,1,1021,,
1030,,{61489},300.625474.584724.253915.887386,300.625474.584724.253915.887386,ELKR,1,1,0.1681,0,0,0,0,1.2,1010,,
1031,{2628},,300.625474.584724.268451,300.625474.584724.268451,ELKR,4,37,0.017,2678.9317,0,0,0,15,872,,
1032,{2629},,300.625474.584724.268451,300.625474.584724.268451.128141,ELKR,4,35,0.0435,2551.0551,0,0,0,13,929,,
1033,{44647},,300.625474.584724.272792,300.625474.584724.272792,ELKR,3,4,0.0069,679.1333,0,0,0,10,808,,
1034,{2630},,300.625474.584724.272792,300.625474.584724.272792.070576,ELKR,2,2,0,548.9962,0,0,0,1,822,,
1035,{611},,300.625474.584724.272792,300.625474.584724.272792.089804,ELKR,1,1,0.1754,0,0,0,0,4,914,,
1036,"{612,2631}","{197583,197583}",300.625474.584724.280981,300.625474.584724.280981,ELKR,3,12,0.0232,806.4162,0,0,12.38,3.25,789,,
1037,,{197580},300.625474.584724.280981,300.625474.584724.280981.367024,ELKR,3,7,0.0391,251.738,0,0,12.38,2.2,779,,
1038,"{2632,2633}","{197581,197581}",300.625474.584724.280981.367024,300.625474.584724.280981.367024,ELKR,2,5,0.0854,460.4716,0,0,0,1.75,831,,
1039,{613},,300.625474.584724.286283,300.625474.584724.286283,ELKR,3,13,0.05725,488.7207,0,0,0,3,869,,
1040,,{197542},300.625474.584724.287942,300.625474.584724.287942,ELKR,4,31,0.01575,1714.7242,1.83,0,0,3.5,768,,
1041,{618},,300.625474.584724.287942.300253,300.625474.584724.287942.300253,ELKR,2,7,0.1036,305.7781,0.26,0,0,2,840,,
1042,{2576},,300.625474.584724.299132,300.625474.584724.299132,ELKR,3,13,0.0618,602.6503,0,0,0,4,799,,
1043,"{2580,2579}",,300.625474.584724.315671,300.625474.584724.315671.108949,ELKR,1,1,0.3338,0,0,0,0,1,803,,
1044,{2581},,300.625474.584724.318577,300.625474.584724.318577,ELKR,4,42,0,1781.9766,0,0,0,3.5,701,,
1045,"{2584,2582,42229,2583}",,300.625474.584724.318577,300.625474.584724.318577.067207,ELKR,3,23,0.0598,641.9148,0,0,0,2.84,719,,
1046,{2585},,300.625474.584724.318577.067207,300.625474.584724.318577.067207,ELKR,4,19,0.0042,974.7076,0,0,0,3,708,,
1047,"{2587,2586}",,300.625474.584724.318577.067207,300.625474.584724.318577.067207.334350,ELKR,3,7,0.0027,418.3961,0,0,0,3.5,658,,
1048,{2592},,300.625474.584724.318577.067207.185013,300.625474.584724.318577.067207.185013,ELKR,3,11,0.0549,280.7874,0,0,0,1,697,,
1049,{2593},{197541},300.625474.584724.336836,300.625474.584724.336836,ELKR,2,2,0.12265,131.6893,0,0,0,2,768,,
1050,"{43878,43877,2594,43876,2595}",,300.625474.584724.342196,300.625474.584724.342196,ELKR,4,57,0.02825,2823.6338,0.09,0,0,5,666,,
1051,{2596},,300.625474.584724.344439,300.625474.584724.344439.251246,ELKR,4,23,0.0526,637.6506,0,0,0,2,628,,
1052,"{2597,2598}",,300.625474.584724.361599,300.625474.584724.361599,ELKR,5,71,0.08665,3863.8132,1.65,0,0.58,3.75,626,,
1053,"{46421,2599,46424,46423,46422,46420,46419,46418,46417,46416,46415,46414,46413}",,300.625474.584724.412090,300.625474.584724.412090,ELKR,6,921,0.0082,64360.4665,76.55,0,72.25,60.72,563,,
1054,"{42222,2600,2606,42224,44185,44209,44233,42223}",,300.625474.584724.412090,300.625474.584724.412090.060281,ELKR,6,919,0.0143,63650.2948,76.55,0,72.25,40.88,587,,
1055,{2607},,300.625474.584724.412090,300.625474.584724.412090.200998,ELKR,6,886,0.0106,59329.7276,76.11,0,72.25,45,574,,
1056,"{44232,44208}",,300.625474.584724.412090,300.625474.584724.412090.232117,ELKR,6,826,0.0107,55974.4808,75.42,0,72.25,34.47,568,,
1057,{2601},,300.625474.584724.412090,300.625474.584724.412090.324303,ELKR,6,625,0.0131,35321.6196,40.57,0,40.97,33,606,,
1058,"{2602,44177,44228,44204,2603}",,300.625474.584724.412090,300.625474.584724.412090.486369,ELKR,5,267,0.0136,15009.4038,38.16,0,30.95,26.9,620,,
1059,{2604},,300.625474.584724.412090,300.625474.584724.412090.520513,ELKR,5,264,0.033,14791.2532,38.16,0,30.95,15,620,,
1060,"{48637,48638,48636}",,300.625474.584724.412090,300.625474.584724.412090.539741,ELKR,5,259,0.0087,14261.8616,38.16,0,30.95,22.13,648,,
1061,"{48640,48639,48641}",,300.625474.584724.412090,300.625474.584724.412090.654331,ELKR,5,220,0.0262,12437.7635,36.85,0,28.41,26.5,721,,
1062,{2605},,300.625474.584724.412090,300.625474.584724.412090.672587,ELKR,5,201,0.0062,11406.7588,33.91,0,24.84,9,719,,
1063,"{43872,43874,43875}",,300.625474.584724.412090,300.625474.584724.412090.745541,ELKR,5,124,0.0134,6687.1493,32.26,0,24.84,10.63,706,,
1064,"{48643,48644,48642}","{103024,103024,103024}",300.625474.584724.412090,300.625474.584724.412090.759329,ELKR,5,121,0.0113,6546.4888,32.26,0,24.84,9.8,712,,
1065,{602},,300.625474.584724.412090,300.625474.584724.412090.849257,ELKR,4,55,0.0111,2928.5337,28.74,0,16.28,10,794,,
1066,"{44169,42221,44210,42220,44186}",,300.625474.584724.412090,300.625474.584724.412090.899230,ELKR,4,22,0.025,1347.7542,4.65,0,0,7.41,825,,
1067,,"{103013,103014}",300.625474.584724.412090,300.625474.584724.412090.917081,ELKR,4,20,0.0153,1247.5461,4.65,0,0,0.55,854,,
1068,{48931},,300.625474.584724.412090.103925,300.625474.584724.412090.103925,ELKR,2,5,0.07365,992.1699,0,0,0,3.34,591,,
1069,"{46282,48932}",,300.625474.584724.412090.108330,300.625474.584724.412090.108330,ELKR,1,1,-0.07188,0,0.44,0,0,1.9,603,,
1070,"{44196,44220,44170}",,300.625474.584724.412090.139263,300.625474.584724.412090.139263.218782,ELKR,3,4,0.088,260.8778,0,0,0,2.48,612,,
1071,,{50274},300.625474.584724.412090.165453,300.625474.584724.412090.165453,ELKR,2,2,0.141,301.2837,0,0,0,2,608,,
1072,,{50250},300.625474.584724.412090.165453,300.625474.584724.412090.165453.245682,ELKR,1,1,0.2275,0,0,0,0,3,662,,
1073,,{102990},300.625474.584724.412090.165453.245682,300.625474.584724.412090.165453.245682,ELKR,1,1,0.2732,0,0,0,0,1,653,,
1074,,{50273},300.625474.584724.412090.177768,300.625474.584724.412090.177768,ELKR,2,6,0.10325,659.5944,0,0,0,2.4,594,,
1075,"{42226,42225,42226,42225}","{102978,102978,50249,50249}",300.625474.584724.412090.177768,300.625474.584724.412090.177768.149055,ELKR,2,4,0.1072,458.9739,0,0,0,3.04,600,,
1076,,{50251},300.625474.584724.412090.177768,300.625474.584724.412090.177768.309050,ELKR,2,3,0.1224,234.8104,0,0,0,1.8,652,,
1077,"{48934,48933}",,300.625474.584724.412090.232117,300.625474.584724.412090.232117,ELKR,4,59,0.0776,3202.7839,0.24,0,0,6.11,575,,
1078,{48935},,300.625474.584724.412090.232117,300.625474.584724.412090.232117.098839,ELKR,4,57,0.0335,3089.7338,0.24,0,0,5.28,584,,
1079,{48936},,300.625474.584724.412090.232117,300.625474.584724.412090.232117.228265,ELKR,4,49,0.031,2724.3187,0.24,0,0,4.9,615,,
1080,"{2610,14524,44184}",,300.625474.584724.412090.240087,300.625474.584724.412090.240087,ELKR,5,180,0.004,18416.5469,34.85,0,31.28,30.09,571,,
1081,{14525},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.027987,ELKR,5,179,0.0261,18248.2401,34.85,0,31.28,11.9,569,,
1082,{2612},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.125895,ELKR,5,174,0.0056,17600.8591,34.85,0,29,6,563,,
1083,{14526},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.140502,ELKR,4,140,0.0131,14461.5962,11.28,0,26.1,18,562,,
1084,{14527},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.173997,ELKR,4,138,0.011033333,14336.3939,11.28,0,26.1,11.5,567,,
1085,"{14529,14528}",,300.625474.584724.412090.240087,300.625474.584724.412090.240087.321693,ELKR,4,131,0.0109,12858.8881,11.28,0,26.1,10.6,662,,
1086,{14530},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.386148,ELKR,4,113,0.0082,10886.5892,11.28,0,26.1,19.1,642,,
1087,"{2611,14531}",,300.625474.584724.412090.240087,300.625474.584724.412090.240087.415991,ELKR,4,111,0.008,10456.6488,11.28,0,6.61,8.8,647,,
1088,,{112336},300.625474.584724.412090.240087,300.625474.584724.412090.240087.504930,ELKR,4,106,0.0024,9934.4542,11.28,0,6.61,1.2,656,,
1089,{14532},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.649570,ELKR,4,58,0.0299,5475.1126,6.99,0,4.6,10,683,,
1090,{46854},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.667860,ELKR,3,51,0.0191,4767.6542,6.99,0,3.18,8.18,685,,
1570,{105},,400.431358.079962.441999,400.431358.079962.441999.192757,BULK,6,616,0.0125,64286.1518,501.14,0,1873.1,35,731,,
1091,{14533},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.730936,ELKR,3,41,0.0456,3771.4116,6.99,0,0.35,4.6,733,,
1092,{46853},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.736331,ELKR,3,40,0.0216,3717.5252,6.99,0,0.35,5.1,742,,
1093,{14534},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.820201,ELKR,3,24,0.0536,1976.9894,2.66,0,0,2,786,,
1094,{46852},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.829937,ELKR,3,16,0.0555,1209.6047,0.7,0,0,5.45,795,,
1095,{14535},,300.625474.584724.412090.240087,300.625474.584724.412090.240087.895399,ELKR,3,12,0.0492,701.096,0,0,0,1.7,839,,
1096,{2614},,300.625474.584724.412090.240087.140502,300.625474.584724.412090.240087.140502.019832,ELKR,4,30,0.0357,2710.8388,23.57,0,2.91,2,574,,
1097,{14537},,300.625474.584724.412090.240087.140502,300.625474.584724.412090.240087.140502.310825,ELKR,4,16,0.0446,1535.9831,2.03,0,0,1.2,572,,
1098,{14539},,300.625474.584724.412090.240087.140502,300.625474.584724.412090.240087.140502.353023,ELKR,3,11,0.0474,857.5059,0,0,0,0.2,581,,
1099,{14540},,300.625474.584724.412090.240087.140502,300.625474.584724.412090.240087.140502.467924,ELKR,2,5,0.0912,439.7818,0,0,0,1.6,618,,
1100,{43902},,300.625474.584724.412090.240087.140502.019832,300.625474.584724.412090.240087.140502.019832,ELKR,2,4,0.0847,93.3511,0,0,0,2.7,593,,
1101,{14538},,300.625474.584724.412090.240087.140502.353023,300.625474.584724.412090.240087.140502.353023,ELKR,3,5,0.0857,249.4879,2.03,0,0,1.2,641,,
1102,{14541},,300.625474.584724.412090.240087.140502.467924,300.625474.584724.412090.240087.140502.467924.464430,ELKR,2,2,0.3495,26.6534,0,0,0,0.3,761,,
1103,,{112317},300.625474.584724.412090.240087.173997.519479,300.625474.584724.412090.240087.173997.519479,ELKR,1,1,0.0589,0,0,0,0,0.3,564,,
1104,,{112324},300.625474.584724.412090.240087.258674,300.625474.584724.412090.240087.258674,ELKR,1,1,0.2476,0,0,0,0,0.3,622,,
1105,,{112329},300.625474.584724.412090.240087.381305,300.625474.584724.412090.240087.381305,ELKR,2,2,0.1278,158.6514,0,0,10.22,2,662,,
1106,{14542},,300.625474.584724.412090.240087.386148,300.625474.584724.412090.240087.386148,ELKR,3,16,0.042,1644.8893,0,0,0,2.5,625,,
1107,{14543},,300.625474.584724.412090.240087.386148,300.625474.584724.412090.240087.386148.143880,ELKR,3,12,0.0504,1110.8639,0,0,0,3.8,672,,
1108,"{14544,14545}",,300.625474.584724.412090.240087.386148,300.625474.584724.412090.240087.386148.411292,ELKR,2,2,0.1847,118.6778,0,0,0,2.7,810,,
1109,,{112325},300.625474.584724.412090.240087.386148.143880,300.625474.584724.412090.240087.386148.143880,ELKR,2,4,0.0858,363.7411,0,0,0,1.3,682,,
1110,,"{112343,112347,112345}",300.625474.584724.412090.240087.386148.143880,300.625474.584724.412090.240087.386148.143880.130832,ELKR,2,3,0.1269,196.3621,0,0,0,1.07,667,,
1111,,"{112346,112344}",300.625474.584724.412090.240087.386148.143880.130832,300.625474.584724.412090.240087.386148.143880.130832,ELKR,1,1,0.0677,0,0,0,0,1.6,656,,
1112,{14547},,300.625474.584724.412090.240087.415991,300.625474.584724.412090.240087.415991,ELKR,2,2,0.0163,215.9388,0,0,9.26,66.6,630,,
1113,,{112339},300.625474.584724.412090.240087.415991,300.625474.584724.412090.240087.415991.193367,ELKR,1,1,0.1361,0,0,0,9.26,1.5,738,,
1114,,{112340},300.625474.584724.412090.240087.415991.193367,300.625474.584724.412090.240087.415991.193367,ELKR,1,1,0.14175,0,0,0,9.26,1,712,,
1115,{14549},,300.625474.584724.412090.240087.525751,300.625474.584724.412090.240087.525751,ELKR,3,9,0.1008,698.7739,1.3,0,0,2.8,692,,
1116,{14550},,300.625474.584724.412090.240087.525751,300.625474.584724.412090.240087.525751.281700,ELKR,3,8,0.118,629.805,1.3,0,0,1.3,762,,
1117,{14551},,300.625474.584724.412090.240087.525751,300.625474.584724.412090.240087.525751.502994,ELKR,2,4,0.1639,334.5307,1.3,0,0,2.9,837,,
1118,,{112334},300.625474.584724.412090.240087.552183,300.625474.584724.412090.240087.552183,ELKR,1,1,0.3931,0,0,0,0,1,704,,
1119,{14552},{112333},300.625474.584724.412090.240087.570628,300.625474.584724.412090.240087.570628,ELKR,2,2,0.1425,358.8201,0,0,0,0.6,703,,
1120,{14553},,300.625474.584724.412090.240087.612329,300.625474.584724.412090.240087.612329,ELKR,2,4,0.1167,873.5782,2.51,0,2.01,1.6,675,,
1121,{14554},,300.625474.584724.412090.240087.612329,300.625474.584724.412090.240087.612329.212183,ELKR,2,2,0.1028,321.8974,2.51,0,2.01,2.7,839,,
1122,,{112322},300.625474.584724.412090.240087.615420,300.625474.584724.412090.240087.615420,ELKR,1,1,0.3709,0,0,0,0,1.5,734,,
1123,,{112352},300.625474.584724.412090.240087.618982,300.625474.584724.412090.240087.618982,ELKR,1,1,0.336,0,0,0,0,1,718,,
1124,{14555},,300.625474.584724.412090.240087.649570,300.625474.584724.412090.240087.649570,ELKR,3,24,0.0352,1395.5862,0.48,0,0,3.3,702,,
1125,{14556},,300.625474.584724.412090.240087.649570,300.625474.584724.412090.240087.649570.148891,ELKR,3,21,0.0504,1201.1409,0.48,0,0,2.4,736,,
1126,{14557},,300.625474.584724.412090.240087.649570,300.625474.584724.412090.240087.649570.751058,ELKR,2,6,0.0618,311.6834,0.48,0,0,2.7,809,,
1127,{46862},,300.625474.584724.412090.240087.649570,300.625474.584724.412090.240087.649570.797458,ELKR,2,4,0.0625,181.4729,0.48,0,0,3.82,813,,
1128,{46861},,300.625474.584724.412090.240087.649570.588994,300.625474.584724.412090.240087.649570.588994,ELKR,2,3,0.3531,20.147,0,0,0,2.43,814,,
1129,,{112353},300.625474.584724.412090.240087.667860,300.625474.584724.412090.240087.667860,ELKR,3,7,0.1142,619.1752,0,0,1.42,1,717,,
1130,{14560},,300.625474.584724.412090.240087.667860,300.625474.584724.412090.240087.667860.607206,ELKR,2,2,0.056425,138.4514,0,0,1.42,2.8,926,,
1131,,{112319},300.625474.584724.412090.240087.730692,300.625474.584724.412090.240087.730692,ELKR,2,4,0.179,658.0215,0,0,2.83,0.9,748,,
1132,{14561},,300.625474.584724.412090.240087.773806,300.625474.584724.412090.240087.773806,ELKR,2,7,0.1297,1193.1312,4.33,0,0.35,4.2,769,,
1133,{14562},,300.625474.584724.412090.240087.773806,300.625474.584724.412090.240087.773806.484142,ELKR,2,2,0.0661,206.1154,2.97,0,0,2,929,,
1134,{14563},,300.625474.584724.412090.240087.826051,300.625474.584724.412090.240087.826051,ELKR,2,3,0.2098,335.4575,1.97,0,0,4.9,793,,
1135,"{46851,46850}",,300.625474.584724.412090.240087.829937,300.625474.584724.412090.240087.829937,ELKR,2,4,0.0781,309.5533,0,0,0,3.6,790,,
1136,{14564},,300.625474.584724.412090.240087.829937,300.625474.584724.412090.240087.829937.165563,ELKR,2,2,0.0775,155.2411,0,0,0,0.7,790,,
1137,{14565},,300.625474.584724.412090.240087.867821,300.625474.584724.412090.240087.867821,ELKR,1,1,0.211966667,0,0.7,0,0,2.4,862,,
1138,"{44728,44727,44726,42251,42250,2617,2616}","{50246,50246,50246,50246,50246,50246,50246}",300.625474.584724.412090.249462,300.625474.584724.412090.249462,ELKR,3,14,0.04925,965.6787,0,0,0,3.55,594,,
1139,,{102989},300.625474.584724.412090.249462,300.625474.584724.412090.249462.296001,ELKR,3,12,0.0605,645.8282,0,0,0,0.4,644,,
1140,,{102992},300.625474.584724.412090.249462.492094,300.625474.584724.412090.249462.492094,ELKR,1,1,0.1459,0,0,0,0,0.4,694,,
1141,,{102993},300.625474.584724.412090.303023,300.625474.584724.412090.303023.066512,ELKR,1,1,0.155,0,0,0,0,0.5,615,,
1142,"{45392,45391,46836}",,300.625474.584724.412090.324303,300.625474.584724.412090.324303,ELKR,2,2,0.0543,101.8578,0,0,0,0.67,603,,
1143,"{46844,46844}","{50276,50277}",300.625474.584724.412090.345758,300.625474.584724.412090.345758.034402,ELKR,3,6,0.0105,548.2664,0,0,0,2.08,609,,
1144,"{46845,46847,46353,46846,46845,46847,46353,46846}","{50278,50278,50278,50278,50266,50266,50266,50266}",300.625474.584724.412090.345758,300.625474.584724.412090.345758.129802,ELKR,2,4,0.0794,321.1669,0,0,0,1.61,608,,
1145,"{46804,46848,46354}","{50279,50279,50279}",300.625474.584724.412090.345758.129802,300.625474.584724.412090.345758.129802,ELKR,2,2,0.0849,130.1796,0,0,0,1.47,614,,
1146,,"{50240,102994}",300.625474.584724.412090.361097,300.625474.584724.412090.361097,ELKR,3,7,0.06815,449.4769,0,0,0,2.3,637,,
1147,,{50243},300.625474.584724.412090.361097,300.625474.584724.412090.361097.415560,ELKR,2,4,0.0572,236.9587,0,0,0,1.2,645,,
1148,,{50244},300.625474.584724.412090.361097.261141,300.625474.584724.412090.361097.261141,ELKR,1,1,0.1829,0,0,0,0,1.1,668,,
1149,,"{50267,50268}",300.625474.584724.412090.407433,300.625474.584724.412090.407433,ELKR,1,1,0.15755,0,0,0,0,0.85,621,,
1150,{46355},{50217},300.625474.584724.412090.422790,300.625474.584724.412090.422790,ELKR,3,5,0.07575,311.4137,0,0,0,2,615,,
1151,"{46805,46805}","{50219,50218}",300.625474.584724.412090.422790,300.625474.584724.412090.422790.227775,ELKR,2,3,0.1005,104.4407,0,0,0,1.85,634,,
1152,"{44237,42227,42228,44219,44195}",,300.625474.584724.412090.425403,300.625474.584724.412090.425403,ELKR,4,57,0.05395,2810.6703,0,0,4.91,7.86,644,,
1153,"{44212,44192,44188}",,300.625474.584724.412090.425403,300.625474.584724.412090.425403.562836,ELKR,3,13,0.0281,718.4638,0,0,1.26,4.79,802,,
1154,,{50228},300.625474.584724.412090.425403.191912,300.625474.584724.412090.425403.191912,ELKR,2,4,0.1723,147.9882,0,0,0,1.6,692,,
1155,,"{50234,50230,50235}",300.625474.584724.412090.425403.335641,300.625474.584724.412090.425403.335641,ELKR,1,1,0.2478,0,0,0,0,0.93,741,,
1156,"{46806,46806,46806}","{103017,50216,50270}",300.625474.584724.412090.445747,300.625474.584724.412090.445747,ELKR,2,5,0.0833,208.6835,0,0,0,2.87,616,,
1157,"{44218,44194}",,300.625474.584724.412090.482239,300.625474.584724.412090.482239,ELKR,3,18,0.07945,972.3262,0,0,0,5.51,656,,
1158,,{102971},300.625474.584724.412090.482239,300.625474.584724.412090.482239.243290,ELKR,3,16,0.0691,814.1974,0,0,0,0.8,694,,
1159,,{102964},300.625474.584724.412090.482239.243290,300.625474.584724.412090.482239.243290,ELKR,1,1,0.219,0,0,0,0,0.8,721,,
1160,"{44183,44182,42217,42216,44231}",,300.625474.584724.412090.486369,300.625474.584724.412090.486369,ELKR,5,237,0.019727273,12450.6015,2.4,0,5.1,38.25,634,,
1161,{2619},,300.625474.584724.412090.486369,300.625474.584724.412090.486369.363672,ELKR,4,144,0.0154,5888.1553,2.04,0,1.25,18,771,,
1162,"{42252,42253}",,300.625474.584724.412090.486369,300.625474.584724.412090.486369.449492,ELKR,4,137,0.0217,5385.242,2.04,0,1.25,11.65,772,,
1163,"{44189,44203,44214}",,300.625474.584724.412090.486369,300.625474.584724.412090.486369.665920,ELKR,4,69,0.0246,2657.2948,0.41,0,0.72,9.08,851,,
1164,{1574},,300.625474.584724.412090.486369,300.625474.584724.412090.486369.683107,ELKR,3,31,0.0252,1297.768,0,0,0.72,5,859,,
1165,,{50211},300.625474.584724.412090.486369.091809,300.625474.584724.412090.486369.091809,ELKR,2,4,0.0973,174.7887,0,0,0,1.3,665,,
1166,,{50236},300.625474.584724.412090.486369.091809,300.625474.584724.412090.486369.091809.140064,ELKR,2,3,0.1243,71.3578,0,0,0,2.1,694,,
1167,,{50238},300.625474.584724.412090.486369.091809.140064,300.625474.584724.412090.486369.091809.140064,ELKR,1,1,0.2042,0,0,0,0,0.6,700,,
1168,,{62485},300.625474.584724.412090.486369.195618.259823,300.625474.584724.412090.486369.195618.259823,ELKR,1,1,0.1997,0,0,0,0,0.5,709,,
